Concepto,Respuesta,Codigo
cigüeña,huevo,huevos
cigüeña,ave,aves
cigüeña,blanco,color_claro
cigüeña,bebes,infancia
cigüeña,cultura,cultural
cigüeña,ave viajar km,viaje
vampiro,noche,ciclo_del_dia
vampiro,ajo,verduras
vampiro,antiguo,antiguedad
vampiro,inmortal,inmortal
vampiro,sangre,tejido_liquido
vampiro,dracular,personaje_ficticio
vampiro,pensilvania,ciudad_europea
vampiro,bruja,brujeria
vampiro,estaco madera,artefacto
vampiro,colmillo,dentadura
audacia,vivo,vida
audacia,tenaz,astucia
audacia,inteligente,inteligencia
audacia,maquiavelico,astucia
audacia,valiente,valentia
audacia,digno seguir,ejemplo_a_seguir
audacia,ejemplar,ejemplo_a_seguir
audacia,peligro,riesgoso
premisa,concepto,concepto
premisa,argumento,argumentar
premisa,postulado,deduccion
premisa,deduccion,deduccion
premisa,inferencia,deduccion
premisa,hipotesis,metodologia
premisa,,suposicion
premisa,antecedente,informacion
premisa,idea,creatividad
timidez,verguenza,verguenza
timidez,cobardiar,cobarde
timidez,nervio,estresante
timidez,modestia,humildad
timidez,humildad,humildad
timidez,introvertir,introversion
timidez,embarazo,embarazo
timidez,reparo,reparar
timidez,miedo,miedo
timidez,ansiedad,ansiedad
modales,costumbre,comportamiento
modales,habito,habito
modales,educacion,educacion
modales,inculcado crianza,crianza
modales,padre,padres
modales,escuelar,colegio
modales,jardin,colegio
modales,constructo social,constructo_social
modales,moral,moral
modales,etico,moral
indicio,pista,pista
indicio,dudar,interrogantes
indicio,creer,creencia
indicio,,suposicion
indicio,confianza,confianza
indicio,infidelidad,enganar
indicio,contaminacion,contaminante
místico,misterioso,suspenso
místico,mentiroso,mentir
místico,creido,inocencia
místico,pretencioso,superficial
místico,magico,magia
místico,dificil encontrar,rebuscado
místico,tarot,pseudociencia
místico,triangulo bermuda,ficcion
místico,alquimia,pseudociencia
místico,sobrenatural,sobrenatural
bohemia,diversion,diversion
bohemia,descontrol,descontrol
bohemia,carretir,fiesta
bohemia,fiesta,fiesta
bohemia,alcohol,bebida_alcoholica
bohemia,arte,arte
bohemia,valparaiso,ciudad_chile
bohemia,malabar,circense
bohemia,orgia,fiesta
adición,sumar,operacion_aritmetica
adición,  agregar,incorporar
adición,operacion,operacion_aritmetica
adición,aumento,crecimiento
adición,crecimiento,crecimiento
adición,inclusion,inclusion
adición,factor,factor
adición,resultado,resultado
adición,receta,guia
influjo,influencia,influyente
influjo,,poder
influjo,convencer,influyente
influjo,politico,politica
influjo,fascismo,ideologia_politica
influjo,dominio,poder
influjo,autoridad,autoridad
influjo,predominio,antecesor
dulzura,azucar,azucar
dulzura,miel,dulce
dulzura,energia,energia
dulzura,refinado,procesado
dulzura,cancer,enfermedad
dulzura,bebida,bebida_azucarada
dulzura,dulce,dulce
dulzura,amabilidad,amabilidad
dulzura,tierno,ternura
dulzura,confitado,cocinar
llanura,terreno plano,plano
llanura,planicie,plano
llanura,naturaleza,naturaleza
llanura,campo,paisaje
llanura,paisaje,paisaje
estatua,representacion,representativo
monarca,jerarquia,jerarquia
monarca,rey,realeza
monarca,soberano,soberania
monarca,dueño tierra,soberania
monarca,edad medio,medieval
monarca,riqueza,riqueza
monarca,absolutisto,monarquia
monarca,creencia,creencia
cadáver,muerte,muerte
cadáver,ciclo,ciclo
cadáver,descomposicion,descomposicion
cadáver,destino,destino
cadáver,cuerpo,cuerpo_humano
cadáver,terrenal,terreno_delimitado
poblado,comunidad,comunidad
poblado,gente,personas
poblado,vida,vida
poblado,rural,rural
poblado,costumbre,tradiciones
poblado,familia,familia
capilla,religion,religion
capilla,respeto,responsabilidad
capilla,creencia,creencia
capilla,secta,secta
capilla,comunidad,comunidad
capilla,aceptacion,conformismo
bandera,representativo,identidad
bandera,insigniar,simbolos
bandera,emblemo,simbolos
bandera,pai,nacion
bandera,sociedad,comunidad
bandera,color,colores
planeta,hogar,hogar
planeta,ecosistema,medio_ambiente
planeta,mundo,astros
planeta,espacio,espacio
planeta,distinto dimensión,dimensiones
planeta,universo,universo
capitán,lider,liderazgo
capitán,orientar grupo,liderazgo
capitán,ejemplo dema,ejemplo_a_seguir
capitán,estricto,rigurosidad
capitán,abesado,destreza
capitán,dedicado,compromiso
palacio,realeza,realeza
palacio,jerarquia,jerarquia
palacio,edificio monumental,monumento
palacio,edificio complejo detallado,arquitectura
detalle,afecto,afectividad
detalle,reflejar personalidad,personalidad
detalle,dedicacion,disciplina
detalle,perfeccionamiento,perfeccionismo
detalle,obesion,obsesividad
sanidad,salud mental,salud_mental
sanidad,salud fisico,buena_salud
sanidad,hospital,hospital
sanidad,auto cuidado,bienestar
sanidad,psicologo,terapeuta
mandato,,poder
mandato,jerarquia,jerarquia
mandato,gobierno,gobierno
mandato,orden,imposicion
mandato,soberania,soberania
mandato,control,control
mandato,toma decisión,decisiones
mandato,cargo,puesto_laboral
entidad,representacion,abstraccion
entidad,agrupacion,grupo
entidad,sociedad,comunidad
entidad,empresa,empresa
entidad,grupo persona,grupo
reserva,almancer,almacenar
reserva,precaucion,precaucion
reserva,cuidado,precaucion
reserva,resguardo,proteccion
fortuna,dinero,dinero
fortuna,avaricia,avaricia
fortuna,riqueza,riqueza
fortuna,suerte,suerte
regreso,nostalgia,melancolia
regreso,recuerdo,recuerdo
regreso,reencuentro,reencuentro
regreso,volver viaje,retorno
regreso,florecimiento emoción,emociones
entorno,ajeno individuo,exterior
entorno,sociedad,comunidad
entorno,lugar fisico,ambiente
entorno,ambiente,medio_ambiente
entorno,hogar,hogar
entorno,incontrolable,descontrol
alcance,distancia,distancia
alcance,conectividad,conectar
alcance,disponibilidad,accesible
malicia,maldad,malefico
malicia,dañino,lastimar
malicia,accion ejercido mala intención,malintencionado
malicia,venganza,venganza
malicia,conflicto,conflicto
balanza,peso,medicion
balanza,equilibrio,equilibrado
balanza,,medicion
balanza,ponderar,medicion
galaxia,universo,universo
galaxia,astronomir,disciplina_cientifica
galaxia,andrómedar,constelaciones
galaxia,constelación,constelaciones
galaxia,forma organizar,ordenado
semilla,brote,germinacion
semilla,planta,naturaleza
semilla,germinación,germinacion
semilla,crecimiento,crecimiento
semilla,regar,regadio
semilla,inicio,comienzo
semilla,aporte,utilidad
viajero,viaje,viaje
viajero,aventurero,aventura
viajero,turista,turistico
viajero,paseo,recreacion
viajero,expedición,aventura
viajero,explorar,explorar
viajero,descubrir,descubrimiento
cosecha,plantación,cultivo
cosecha,cosechar planta,cultivo
cosecha,cosechar fruta,cultivo
cosecha,agronomía,disciplina_cientifica
cosecha,granja,granja
cosecha,huertar,huerta
cosecha,plantar,cultivo
cosecha,sembrar,cultivo
cosecha,crecer planta,cultivo
cosecha,cultivar,cultivo
pantano,animal,fauna
pantano,lugar,localidad
pantano,cocodrilo,animal_salvaje
pantano,rana,anfibios
pantano,sapo,anfibios
pantano,agua,liquido
pantano,selir,paisaje
pistola,arma fuego,arma_de_fuego
pistola,matar,muerte
pistola,asesinar,asesinos
pistola,defender él,defenderse
pistola,disparar,disparo
pistola,apuntar,punteria
pistola,recargar,accion_fisica
pistola,intimidar,intimidacion
pistola,revisar,accion_fisica
pistola,ataque,defenderse
misiles,proyectil,proyeccion
misiles,bomba,explosivos
misiles,cañonazo,explosivos
misiles,destrucción,destruccion
misiles,guiado,dirigidos
huracán,catástrofe natural,desastre_natural
huracán,fenómeno natural,naturaleza
huracán,remolino,remolino
huracán,viento círculo,remolino
huracán,peligro,riesgoso
ajedrez,inteligencia,inteligencia
ajedrez,práctico,entrenamiento
ajedrez,estrategia,estrategia
ajedrez,rapidez mental,capacidad_cognitiva
ajedrez,predecir,predecible
ajedrez,estrés,estresante
ajedrez,paciencia,paciencia
ajedrez,leer ment,mentalista
ajedrez,anticipar él,predecible
ajedrez,jugar,juego
tributo,homenaje,homenaje
tributo,rendir honor,honorable
tributo,regalo,obsequio
tributo,admiración,admiracion
tributo,respeto,responsabilidad
montaje,farso,enganar
montaje,conspiración,conspiracion
montaje,mentira,mentir
montaje,trampa,enganar
montaje,encubrimiento,encubrir
trámite,papeleo,documento
trámite,tarea,deberes
trámite,proceso,procesos
lástima,lamento,lamentarse
lástima,pena,lamentarse
lástima,dolido,lastimar
lástima,pena,angustia
milagro,acto imposible,imposible
milagro,probable,improbable
reflejo,espejo,cristal
reflejo,agua,liquido
reflejo,imagen,identidad
reflejo,reflexión,reflexion
reflejo,parentesco,familiaridad
lamento,sentir,sentimientos
lamento,perdón,perdonar
lamento,disculpa,perdonar
lamento,culpa,culpable
arreglo,listo,listado
arreglo,matriz,matriz
arreglo,reparar,reparar
arreglo,mejorar,mejorar
arreglo,programación,computacion
emoción,sentimiento,sentimientos
emoción,ánimo,estado_de_animo
emoción,conmovedor,conmocion
emoción,llegar corazón,subjetivo
emoción,profundo,profundidad
emoción,felicidad,felicidad
emoción,soledad,soledad
ingreso,entrar,entrada
salario,dinero,dinero
salario,comida,comida
aliento,ayuda,ayudar
aliento,confort,comodidad
aliento,esfuerzo,esfuerzo
aliento,precencia,acompanar
aliento,oliente,maloliente
aliento,acompañar,acompanar
aliento,caliente,temperatura
aliento,apoyo,acompanar
aliento,vapor,gaseoso
crucero,bote,embarcacion
crucero,mar,oceano
crucero,oceano,oceano
crucero,viaje,viaje
crucero,vacación,vacaciones
crucero,recorrer mundo,trotamundo
crucero,relajación,tranquilidad
crucero,entretenimiento,diversion
pupitre,beber,infancia
pupitre,habitación,habitacion
pupitre,banco,mobiliario
pupitre,incomodo,incomodidad
pupitre,estudio,aprender
pupitre,apretado,hacinamiento
pupitre,duro,solido
pupitre,libro,libros
pupitre,amigo,amistad
pupitre,colegio,colegio
cantina,amigo,amistad
cantina,alcohol,bebida_alcoholica
cantina,tiempo libre,ocio
cantina,celebración,fiesta
cantina,fiesta,fiesta
cantina,diversión,diversion
cantina,escocia,pais_europeo
cantina,cerveza barril,bebida_alcoholica
camisón,pijamo,vestimenta_de_dormir
camisón,verano,estaciones_del_ano
camisón,abuelo,abuelos
camisón,asado familiar,reunion_familiar
camisón,comodidad,comodidad
camisón,sentir él casa,comodidad
camisón,dormir,dormir
aullido,grito,sonido_agudo
aullido,comunicación,comunicacion
aullido,soledad,soledad
aullido,tristeza,angustia
aullido,luna lleno,fase_lunar
aullido,pedir ayuda,socorro
aullido,pedir consuelo,acompanar
aullido,noche bosque,paisaje
cazuela,comida casero,comida
cazuela,comida chileno,comida
cazuela,familia,familia
cazuela,casa,hogar
cazuela,invierno,estaciones_del_ano
cazuela,caliente,caliente
cazuela,lluvia,lluvia
cazuela,caserola,utensilio_de_cocina
aguijón,picadura,picor
aguijón,pinchazo,penetrante
gatillo,disparo,disparo
gatillo,defensa,defenderse
gatillo,limite,limitaciones
gatillo,amenazar,amenaza
gatillo,inseguridad,inseguridad
gatillo,muerte,muerte
gatillo,peligro,riesgoso
gatillo,repentino,inesperado
aguante,esfuerzo,esfuerzo
aguante,entrega,compromiso
aguante,resistencia,resistencia
aguante,compromiso,compromiso
aguante,fuerza,fuerza
aguante,voluntad,motivacion
descaro,verguenza,sinverguenza
descaro,engañar,enganar
descaro,enemistad,enemigo
descaro,exagerar,exageracion
descaro,escrúpulo,sinverguenza
frenesí,adrenalín,neurotransmisor
frenesí,aventura,aventura
frenesí,rapidez,inmediatez
frenesí,descontrol,descontrol
frenesí,fugaz,inmediatez
frenesí,momentaneo,temporal
frenesí,diversión,diversion
frenesí,exaltación,exageracion
nitidez,calidad,calidad
nitidez,definición,definido
nitidez,imagen,fotografia
nitidez,claridad,claridad
nitidez,puro,pureza
nitidez,variedad color,colores
nitidez,enfocado,enfocar
nitidez,caro,costoso
atuendo,ropa,vestimenta
atuendo,vestir,vestimenta
atuendo,moda,tendencia
atuendo,formalidad,formalidad
atuendo,aparienicia,superficial
atuendo,presentación,exposicion
atuendo,imagen personal,autoestima
atuendo,depender contexto,cultural
delicia,sabor,sabor
delicia,felicidad,felicidad
delicia,lujo,exclusivo
delicia,disfrutar,disfrutar
delicia,comida,comida
delicia,dulce,dulce
delicia,excepción,exclusivo
delicia,placer,placer
fealdad,apariencia,apariencia
fealdad,desagrado,desagrado
fealdad,prejuicio,estereotipo
fealdad,falta carisma,antipatico
fealdad,atractivo,fealdad
fealdad,horripilante,horrorifico
soltura,cadera,cuerpo_humano
soltura,bailar,bailar
soltura,movimiento,movimiento
soltura,juergo,fiesta
soltura,liviano,liviano
soltura,libertad,libertad
soltura,flexible,flexibilidad
soltura,atadura,libertad
revuelo,otoño,estaciones_del_ano
revuelo,viento,aire
revuelo,desorganizar,desorden
revuelo,desorden,desorden
revuelo,revolución,revuelta
revuelo,anarquir,ideologia_politica
revuelo,rebelión,rebeldia
conjuro,hechacer,magia
conjuro,brujerio,brujeria
conjuro,magia,magia
conjuro,edad medio,medieval
conjuro,mito,mitologia
conjuro,culto,secta
conjuro,creencia,creencia
conjuro,ficticio,ficcion
costura,art manual,manualidad
barriga,estomago,organo_cuerpo_humano
barriga,guardar comida,tacano
barriga,obesidad,sobrepeso
barriga,recipiente,recipiente
barriga,consumo comida,consumo
barriga,flaco,delgado
barriga,gordo,sobrepeso
lágrima,tristeza,angustia
lágrima,llanto,angustia
lágrima,llorar,angustia
lágrima,triste,angustia
lágrima,dolor,sufrimiento
palanca,físico,disciplina_cientifica
palanca,carne,comida
palanca,mecánico,dispositivo_mecanico
palanca,apoyo,acompanar
palanca,desencadenar,desencadenar
palanca,comienzo,comienzo
palanca,interacción,interaccion
vinagre,ensalado,verduras
vinagre,acido,sabor
vinagre,complemento,condimento
vinagre,malo,desagrado
vinagre,podrir,descomposicion
mejilla,cara,rostro
caverna,platón,filosofo
caverna,oscuro,oscuridad
caverna,naturaleza,naturaleza
caverna,piedra,materia_prima
caverna,metal,elemento_quimico
caverna,atemporal,atemporal
caverna,geología,disciplina_cientifica
barbero,experiencia,experiencia
barbero,pelo,cabello
barbero,sociabilidad,interaccion
barbero,apariencia,superficial
barbero,trabajar,oficio
barbero,corte,oficio
barbero,sociable,amistad
barbero,tijera,herramientas
cigüeña,pájaro,aves
cigüeña,cuento,cuento_infantil
cigüeña,bebes,infancia
cigüeña,niño,infancia
cigüeña,explicación,explicar
vampiro,historia,historia
vampiro,mito,mitologia
vampiro,leyenda,mitologia
vampiro,terror,horrorifico
vampiro,murcielago,animal_salvaje
vampiro,inmortalidad,inmortal
vampiro,desconocido,desconocido
vampiro,blasfemo,mentir
audacia,coraje,valentia
premisa,,anterioridad
premisa,priori,anterioridad
premisa,regla juego,instrucciones
premisa,conocimiento requerido,conocimiento
premisa,precuela,antecesor
timidez,personalidad,personalidad
timidez,callado,introversion
timidez,inseguridad,inseguridad
timidez,bajo sociabilidad,introversion
timidez,incomodo,incomodidad
timidez,introspeccion,introspeccion
timidez,introversión,introversion
modales,gesto,gestos
modales,comportamiento,comportamiento
modales,correcto,responsabilidad
modales,estandard,comun
modales,criancer,crianza
modales,aprender,aprender
indicio,señal,senales
indicio,causalidad,causalidad
indicio,efecto,consecuencias
indicio,,anterioridad
místico,desconocido,desconocido
místico,misterioso,suspenso
místico,grandioso,admiracion
místico,extraño,excentrico
místico,raro,excentrico
místico,incomprensible,incomprensible
místico,milenario,ancestral
bohemia,hipster,tendencia
bohemia,alternativo,tendencia
bohemia,convencional,excentrico
bohemia,artisitico,artista
bohemia,politico,politica
bohemia,margen sociedad,excentrico
adición,matemático,matematicas
adición,conjunto,conjunto
adición,unión,unificar
adición,sumar,operacion_aritmetica
adición,ecuación,ecuacion
adición,combinación,conjunto
adición,sumatorio,operacion_aritmetica
influjo,entrada,entrada
influjo,efecto,consecuencias
influjo,influencia,influyente
influjo,capacidad cambio,cambiante
influjo,cambio,cambiante
influjo,alteración,distorsiones
felinos,gato,animal_domestico
felinos,tigre,animal_salvaje
felinos,bigote,vello_facial
felinos,garra,extremidades
felinos,sigiloso,sigiloso
felinos,silencioso,sigiloso
felinos,perezoso,holgazanear
felinos,solitario,soledad
felinos,expresivo,expresion
felinos,vengativo,venganza
letrero,anuncio carretera,anuncio
letrero,infografía,informacion
letrero,cuadrado,figura_geometrica
letrero,vista,visibilidad
albañil,traje obrero,vestimenta_de_trabajo
albañil,sucio,suciedad
madrina,acompañar embarazado,matroneria
madrina,figura femenino apoyar religiosamente alguien,auxiliadora
péndulo,objeto oscilante,oscilacion
péndulo,objeto colgar cuerda,artefacto
biólogo,científico,ciencia
biólogo,bata blanca,vestimenta_de_trabajo
biólogo,lent protección,vestimenta_de_trabajo
biólogo,guant,vestimenta_de_trabajo
biólogo,laboratorio,laboratorios
biólogo,experimentación,experimentos
hormona,quimico,disciplina_cientifica
hormona,salud,bienestar
