Palabra (concepto),Descripción,Codificación
Acuerdo,él poder firmar para que ser oficial,firma
Acuerdo,uno ejemplo ser el prenupcial,contrato
Acuerdo,si él violar alguno de su parte él considerar roto,deber
Amenaza,situación peligroso,peligro
Amenaza,peligro relativo,peligro
Amenaza,situación de riesgo,riesgo
Amenaza,situación extraño de riesgo,riesgo
Amenaza,peligro de el integridad de el persona,peligro
Amenaza,cuando alguien él enoja él decir,enojo
Destreza,habilidad,habilidades
Destreza,capacidad para realizar algo,capacidad
Destreza,él relacionar con habilidad,habilidades
Destreza,poder ser motoro escrito artístico,multiple
Destreza,ser individual,individual
Destreza,yo permitir desarrollar habilidad,habilidades
Pensamiento,él dar en el persona,persona
Pensamiento,él relacionar a el razón,razonamiento
Pensamiento,ser interiorizar,interno
Pensamiento,ser individual,individual
Pensamiento,servir para analizar situación,análisis
Pensamiento,servir para resolver problema,solución
Seguridad,estar en resguardo,resguardo
Seguridad,propósito de el institución policial,propósito
Seguridad,él que uno familia entregar a su hijo,padres
Agradecimiento,gratitud,gratitud
Agradecimiento,situación positivo que él generar hacia otro persona,positivo
Agradecimiento,él poder demostrar mediante uno regalo,regalo
Agradecimiento,él relacionar a el alegría,alegría
Peligro,situación amenzante,amenaza
Peligro,situación de riesgo,riesgo
Peligro,él asociar al miedo,miedo
Peligro,el opuesto de seguridad,inseguridad
Peligro,poner en riesgo el integridad,riesgo
Peligro,ser negativo,negativo
Peligro,amenza inminente,amenaza
Esperanza,añoranza,añoranza
Esperanza,situación esperado a futuro,futuro
Esperanza,desear de que algo suceda,deseo
Esperanza,similar a fe,fe
Esperanza,nombre de mujer relacionado a uno deseo futuro,futuro
Esperanza,en el conflicto ser él último que él perder,lo último que se pierde
Esperanza,matienir el fe en el persona,fe
Esperanza,desear interiorizado,deseo
Plan,situación estructurado a futuro,futuro
Plan,él relacionar a el organización de algo,organización
Plan,estructura de algo,estructura
Plan,él poder armar solo o con más persona,personal/grupal
Plan,en el estudio él deber elaborar para organizar él,organización
Plan,en el trabajo él utilizar para aumentar el producción,trabajo
Plan,acción a futuro interiorizado,futuro
Ansiedad,situación que provocar agitación,agitación
Ansiedad,preocupación excesivo hacia el futuro,preocupación
Ansiedad,ser uno tipo de enfermedad,enfermedad
Ansiedad,preocupación interno hacia él desconocido,preocupación
Acuerdo,pacto,pacto
Acuerdo,unión de pensamiento o acción,unión
Acuerdo,él generar mediante uno concenso entre   persona,consenso
Acuerdo,ser importante   para llevar a cabo uno proyecto,importante
Acuerdo,él dar entre dos o más parte,dos o más partes
Acuerdo,pacto afirmativo,pacto
Peligro,poder sufrir,sufrimiento
Peligro,tú convenir evitar él,evitación
Peligro,si él ignora poder salir perjudicado,perjuicio
Peligro,generalmente este señalado,advertencia
Peligro,ser real,real
Peligro,tener que tener cuidado si tú encontrar en este situacion,cuidado
Plan,organización,organización
Plan,tener uno meta y uno camino definido,meta
Plan,él usar mucho para organizar,organización
Plan,tener paso,pasos
Obligación,responsabilidad,responsabilidad
Obligación,tener que hacer él,hacer
Obsesión,fijacion intenso en algo,fijación
Obsesión,poder llevar a el locura o a el adiccion,locura
Razón,logico,lógica
Razón,uso del cerebro,cerebro
Razón,ser el uso de el logico,lógica
Decisión,eleccion,elección
Decisión,ser cuando entre uno conjunto de cosa selecciona uno,selección
Decisión,determinacion hacia uno objetivo,determinación
Desesperación,tratar de tener que describir este,experimento
Desesperación,estar en donde el paciencia él acabar,impaciencia
Desesperación,cuando ya no aguanta mas,no aguantar
Excusa,mulo,mula
Excusa,alguno explicacion por haber omitido/ relizar uno hecho,explicación
Excusa,alguno historia para explicar algo,historia
Éxito,triunfo,triunfo
Éxito,llegado a el meta,meta
Éxito,termino de uno objetivo,término
Éxito,pasar todo el ramo,aprobación
Ganancia ,ir a el loteria y que tú tocar el ganador,premio
Ganancia ,premio,premio
Ganancia ,ingreso por vender algo,ingreso
Ganancia ,acto de recibir algo a cambio de otro cosa,intercambio
Oportunidad,posibilidad de hacer algo,posibilidad
Oportunidad,decidir relizar uno accion,decidir
Oportunidad,para conseguir algo necesitar uno,conseguir
Oportunidad,mucho gente creer en dar segundo,segunda
Oportunidad,si no tú dar uno no triunfas,necesario
Oportunidad,si el aprovecha poder lograr uno objetivo,aprovechar
Oportunidad,tú él dar para que cambiser algo en tu vida,cambio
Seguridad,tú él dar cuando creer que no este hacer algo bien,mal
Seguridad,no ser agresivo,no agresiva
Seguridad,constructivo en general,constructivo
Seguridad,peticion,petición
Seguridad,servir para ver punto de vista distinto,distintos
Seguridad,en general tú él dar,dadas
Desesperación,descontrol,descontrol
Desesperación,no saber que hacer,no acción
Desesperación,él dar cuando uno situacion tú sobrepasar,sobrepasar
Desesperación,uno madre él sentir cuando perder a su hijo por ejemplo,perdida
Desesperación,ser uno emocion mucho fuerte,emoción
Culpa,sentimiento negativo,negativo
Culpa,dolor,dolor
Culpa,consecuencia de hacer algo mal,consecuencias
Culpa,responsabilidad de algo,responsabilidad
Culpa,él usar para decir quien hacer algo negativo,negativo
Culpa,cuando comet algun acto negativo tú dar este sentimiento despu,negativo
Culpa,conciencia de error,conciencia
Culpa,equivocacion,equivocación
Amenaza,advertencia agresivo,advertencia
Amenaza,consecuencia,consecuencias
Amenaza,terror,terror
Amenaza,miedo,miedo
Amenaza,intento de evitar que alguien hacer algo,evitación
Amenaza,persecucuion,persecución
Amenaza,juego mental,juego mental
Honestidad,verdad,verdad
Honestidad,decir él que pensar,decir
Honestidad,ser consecuente,consecuencias
Honestidad,no distorcionar el realidad,no distorsión
Honestidad,no omitir detalle,no omitir
Honestidad,buen persona,bien
Honestidad,transparencia,transparencia
Honestidad,forma de ser,ser
Honestidad,concepto diametralmente contrario a el mentira,no mentir
Éxito,hacer algo bien,bien
Éxito,llegar a uno meta,meta
Éxito,ganar,ganar
Éxito,sortear uno obstaculo,sortear
Obligación,deber,deber
Obligación,responsabilidad ser de este tipo,responsabilidad
Obligación,todo el persona tener,humano
Obligación,dependiento del grado este concepto que tenga ser tu importancia,grado
Acuerdo,tratar,trato
Acuerdo,pacto,pacto
Acuerdo,él hacer para llegar a uno punto comun,común
Acuerdo,entendimiento,entendimiento
Acuerdo,el país él hacer en materia de relación,países
Acuerdo,el persona él hacer para el negocio,negocios
Acuerdo,ser parte de el relación basica entre el ser humano,relación
Acuerdo,cuando no haber entendimiento ser necesario,entendimiento
Compasión,pena,pena
Compasión,poner él en el lugar del otro,empatía
Compasión,empatiar,empatía
Compasión,ser uno sentimiento,sentimiento
Compasión,él pasar mucho vez de el rabia a este sentimiento,post rabia
Compasión,el gente mucho vez él sentir con el gente pobre,pobreza
Compasión,el mayoria de el persona él haber sentir alguno vez,muchos
Compasión,acogimiento,acogedor
Compasión,tristeza,tristeza
Honestidad,ser transparente con otro persona,transparencia
Honestidad,contar el verdad,verdad
Honestidad,no distorsionar el realidad,no distorsión
Honestidad,asumir el presente,aceptación
Honestidad,evitar el mentira,no mentir
Honestidad,frente en alto,frente en alto
Honestidad,verdad,verdad
Honestidad,hecho,hechos
Ganancia ,utilidad,utilidad
Ganancia ,riqueza obtenido,riqueza
Ganancia ,liquido,líquido
Ganancia ,él que obtener uno de alguno experiencia,optención
Ganancia ,ingreso,ingreso
Ganancia ,cuanto sacar de uno negocio,negocios
Ganancia ,el corte personal,personal
Ganancia ,resultado final,resultado final
Desesperación,contra el espada y el pared,sin salida
Desesperación,nerviosismo,nerviosismo
Desesperación,angustiar,angustia
Desesperación,intranquilidad,intranquilidad
Desesperación,negar él a encontrar el paz,intranquilidad
Desesperación,el peor error frente a uno problema,error
Desesperación,correr contra el tiempo,correr
Desesperación,estado mental nervioso,nerviosismo
Desesperación,evitar el calma,inquietud
Esperanza,tener fe en algo,fe
Esperanza,creer que algo benevolo podrio suceder,creencia
Esperanza,esperar que algo resultar como uno querer,esperar
Esperanza,fe,fe
Esperanza,creer en algo,creencia
Esperanza,asumir algo por hecho,aceptación
Esperanza,dar uno salto a ciegas,a ciegas
Esperanza,él poder sentir,sentir
Esperanza,todo él haber experimentar,todos
Esperanza,sentimiento,sentimiento
Acuerdo,tratar,trato
Acuerdo,termino aprovado,aprobación
Acuerdo,aprovacion,aprobación
Acuerdo,punto de vista frente a algo,punto de vista
Acuerdo,ok,ok
Acuerdo,confirmacion,confirmación
Acuerdo,ractificar uno idea,ratificación
Pensamiento,profundidad,profundidad
Pensamiento,idea,idea
Pensamiento,filosofia,filosofía
Pensamiento,cada uno él expresar de uno distinto forma,expresión
Pensamiento,amplio,amplio
Pensamiento,constructivo,constructivo
Pensamiento,nunca dejar de ejecutar él,no terminan
Pensamiento,no pertenecer al plano fisico,no físico
Pensamiento,imposible de expresar en su totalidad,inexpresable
Ganancia ,logro adquirido,logro
Ganancia ,uno mucho buen resultado,bien
Ganancia ,yo llenar de felicidad,felicidad
Ganancia ,todo él querer lograr,logro
Ganancia ,objetivo de mucho persona,objetivos
Ganancia ,odiado por poco,odiado por pocos
Ganancia ,victoria,victoria
Ganancia ,ganar,ganar
Verdad,honestidad,honestidad
Verdad,el camino correcto,correcto
Verdad,transparencia,transparencia
Verdad,sinceridad,sinceridad
Verdad,el arma mas poderoso,arma
Verdad,justicia,justicia
Verdad,hablar con el tranquilidad,tranquilidad
Verdad,consiencia limpio,conciencia
Verdad,no caer en el mentira,no mentir
Oportunidad,encontrar uno camino,camino
Oportunidad,solucion,solución
Oportunidad,posibilidad,posibilidad
Oportunidad,momento esperado,momento
Oportunidad,constante busquedo,búsqueda
Oportunidad,uno solucion esperar ser tomar,solución
Oportunidad,él tomar o él dejar,tomar/dejar
Oportunidad,siempre él aparecer para distinto situación,distintos
Oportunidad,haber gente que él dejar pasar,dejar pasar
Oportunidad,poder traer tanto buena como mala consecuencia,consecuencias
Plan,estrategia,estrategia
Plan,modus operandi,modus
Plan,forma de actuar ya pensado,acción
Plan,organización,organización
Plan,él efectuan antes de uno partido,deporte
Plan,idear uno forma de lograr algo,idea
Plan,necesario cuando él querer alcanzar uno objetivo,objetivos
Plan,especifico para distinto tarea,tareas
Plan,poder compartir él para situación del mismo contexto,compartir
Destreza,ser uno virtud,virtud
Destreza,él relacionar con ser bueno para algo,bien
Destreza,habilidad,habilidades
Acuerdo,tratar,trato
Acuerdo,tratar,tratado
Acuerdo,pacto,pacto
Acuerdo,a él que él llegar cuando 2 estado firmar uno convenio,convenio
Acuerdo,cuando crees que tu interlocutor decir algo correcto,confianza
Acuerdo,chile tener varios de este con el país que él limitar,países
Verdad,honestidad,honestidad
Verdad,él contrario a mentira,no mentir
Verdad,ser clave en uno relación de amistad o de pareja,relación
Verdad,pinoccio tenia que decir él para que no él crecer el nariz,Pinoccio
Razón,división,división
Razón,cuando uno él tener ser porque decir algo correcto,correcto
Obsesión,si él tener compulsivamente ser uno trastorno mental,trastorno
Obsesión,estar loco por algo,locura
Obsesión,nombre de uno galleta en forma de tubo rellena con chocolate,galletas
Obsesión,no ser bueno,mal
Obsesión,si uno tener este y no conseguir él que querer ser dañino,daño
Peligro,cuando haber uno accidente poner cinta de seguridad con este palabra,cintas de seguridad
Peligro,cuidado,cuidado
Peligro,haber cartel con este palabra que avisar que algo malo poder suceder,advertencia
Seguridad,cuando uno creer que él que decir ser él correcto,correcto
Seguridad,guardia,guardias
Seguridad,preservativo,preservativo
Seguridad,tener uno dispositivo electronico con contraseña,contraseña
Seguridad,guadaespaldar,guardaespalda
Seguridad,anticonceptivo,anticonceptivo
Seguridad,él que no haber en el barrio marginal,no marginal
Seguridad,el presidente de ee.uu él tener más que nadie,presidente USA
Agradecimiento,dar el gracia,gratitud
Agradecimiento,cuando alguien él hacer uno favor a otro este él hacer saber al otro que él ayudar,favor
Agradecimiento,gratitud,gratitud
Agradecimiento,cuando él dar uno obsequio a otro en devolución a uno favor,regalo
Ganancia ,utilidad,utilidad
Ganancia ,recibir más dinero que él que él invertir,dinero
Ganancia ,saldo positivo,positivo
Ganancia ,ganar,ganar
Ganancia ,dinero,dinero
Ganancia ,plata,dinero
Ganancia ,factible,factible
Ganancia ,él contrario a pérdida,no perdida
Ganancia ,él que él recibir cuando uno proyecto ser bueno,bien
Ganancia ,rendir,rendimiento
Felicidad,contento,alegría
Felicidad,como él estar cuando chile ganar en futbol,Deporte
Felicidad,él contrario a tristeza,no tristeza
Felicidad,alegría,alegría
Felicidad,haber uno producto en el mc'donalds que hacer referencia a este concepto,marca
Felicidad,como él sentir el padre cuando tener uno hijo,familia
Felicidad,sonrisa,sonrisa
Felicidad,risa,risa
Felicidad,dicho,dicha
Pensamiento,para él uno ocupar solamente el cerebro,cerebro
Pensamiento,ser uno tipo de corriente,corriente
Pensamiento,él tener mil de él cada día,muchos
Pensamiento,ser personal nadie poder saber él a menos que el exprés,personal
Pensamiento,dar lugar a el idea,idea
Amenaza,algo peligroso,peligro
Amenaza,uno riesgo hacia uno mismo,riesgo
Obligación,algo que uno tener que cumplir,compromiso
Obligación,él tomar como uno deber,deber
Obligación,en mucho país votar ser uno de él,votar
Ganancia ,él que uno obtener al restar ingreso con costo,ingreso
Ganancia ,algo positivo que uno él poder llevar de uno experiencia,positivo
Culpa,él que uno sentir cuando hacer algo perjudicial para otro y estar arrepentido,arrepentimiento
Culpa,sentimiento de angustia al perjudicar a otro,angustia
Oportunidad,ser uno tipo de costo en economía,costo
Oportunidad,él hablar de este cuando él tener uno elección que poder generar beneficio,elección
