Palabra (concepto),Descripción,Codificación
Agradecimiento,virtud realizar él,virtud
Peligro,amenazar,amenaza
Peligro,riesgo,riesgo
Peligro,poder sufrir él cuidar,sufrimiento
Peligro,querer expuesto,exposición
Esperanza,fe,fe
Esperanza,creer,creencia
Esperanza,religioso creer,religión
Plan,idea caso salir,idea
Plan,opción,opción
Plan,sugerencia,sugerencia
Ansiedad,nervio,nerviosismo
Ansiedad,sentir comer,comer
Ansiedad,trastorno psicológico,trastorno
Ansiedad,sentir exponer evento traumático,trauma
Ansiedad,angustiar,angustia
Acuerdo,parte llegar,dos o más partes
Acuerdo,idea satisfagar participante,satisfacción
Acuerdo,trato,trato
Acuerdo,llegar conformidad,conformidad
Acuerdo,tregua,tregua
Esperanza,creer pasar,creencia
Esperanza,perder,lo último que se pierde
Esperanza,razón seguir vivir,razonamiento
Peligro,situación poder salir dañado,daño
Peligro,situación alarmante,alarma
Peligro,factor riesgo,riesgo
Felicidad,ánimo,ánimo
Felicidad,alegría constante,alegría
Felicidad,llorar,llanto
Felicidad,sentimiento agradable,agradable
Destreza,desempeño tarea,desempeño
Destreza,forma afrontar,forma
Destreza,habilidad,habilidades
Destreza,desarrollo,desarrollo
Excusa,agravar falta,agravante
Excusa,mentira,mentira
Excusa,razón,razonamiento
Excusa,acción,causa
Honestidad,atributo,atributo
Honestidad,,verdad
Honestidad,sinceridad,sinceridad
Agradecimiento,situación gracia,gratitud
Agradecimiento,sentir él lleno,lleno
Agradecimiento,venir recibimiento regalo espiritual material,regalo
Seguridad,factor,factor
Seguridad,situación protección,protección
Seguridad,guardia cubrir,guardias
Seguridad,policía bombero ambulanciar cubrir,policias
Pensamiento,consciencia,conciencia
Pensamiento,pasar consciente,conciencia
Pensamiento,pasar cerebro,cerebro
Pensamiento,ser humano,humano
Pensamiento,diferencia humano animal,humano
Oportunidad,chance,chance
Oportunidad,aprovechar,aprovechar
Oportunidad,pasar,único
Felicidad,sentimiento,sentimiento
Felicidad,generalmente atribuir gente sonriente,sonrisa
Felicidad,positivo,positivo
Felicidad,intentar sentir yo,todos
Obsesión,centrar atención,atención
Obsesión,mantener atención normal,atención
Obsesión,celo manisfestación,celos
Obsesión,trastorno relacionado concepto,trastorno
Definición,vía buscar significado,significado
Definición,diccionario,diccionario
Definición,enciclopedia,enciclopedia
Definición,entrega información clave concepto,información
Definición,desconzar buscar,búsqueda
Compasión,sentimiento,sentimiento
Compasión,lástima,lástima
Compasión,benelovencia,benelovencia 
Compasión,abuelo generalmente ocasionar persona,por abuelos
Compasión,gente indefenso,indefensión
Ansiedad,trastorno desarrolar,trastorno
Ansiedad,fármaco controlar él,tratamiento contra
Ansiedad,sensación duradero,duradera
Ansiedad,desesperante,deseperación
Ansiedad,allá control persona,descontrol
Ansiedad,generalmente suceso provoca,suceso
Ansiedad,gana sucesar gana,ganar
Desesperación,sentimiento intranquilizante,intranquilidad
Desesperación,provocado desición persona,indecisión
Desesperación,perder tranquilidad,intranquilidad
Peligro,daño,daño
Peligro,cuidado,cuidado
Peligro,humnao tender evitar él,evitación
Peligro,antónimo seguridad,no seguridad
Esperanza,sentimiento anhelo,sentimiento
Esperanza,cosa tender sentir él,creencia
Esperanza,relacionar suceder,bien
Esperanza,situación crítico unico quedar,crítica
Esperanza,entregar tranquilidad ocación,tranquilidad
Plan,utilizar organizar,organización
Plan,fin positivo negativo,positivo/negativo
Plan,facilitar actuar,facilidad
Decisión,concluyente,conclusión
Decisión,definir conceptualmente,definición
Decisión,determinar situación,determinación
Decisión,mala elección sto sufrir consecuencia,elección
Decisión,elección sentir yo pleno,elección
Decisión,tomas base verdadero sentimiento,sentimientos
Agradecimiento,accion persona recibir,acción
Agradecimiento,sentimiento recibir presente favor,sentimiento
Agradecimiento,amerita retribucion,retribución
Agradecimiento,apreciar recibir,aprecio
Agradecimiento,realizar corazón,corazón
Agradecimiento,accion previo traer felicidad realizar,felicidad
Pensamiento,involucrar mente,mente
Pensamiento,provenir acción realizar mente,mente
Pensamiento,soler idea,idea
Pensamiento,traer duda,duda
Pensamiento,ejercitar cerebro,cerebro
Pensamiento,desarrollar mente herramienta,mente
Culpa,sentimiento surgir hecer,mal
Culpa,aparecer conciente,conciencia
Culpa,surgir perjudicar,perjucio
Culpa,soler acción reparar él,reparación 
Culpa,intentar enmendar él,enmendar
Culpa,sancionable,sanción
Culpa,castigo,castigo
Honestidad,cualidad humano,humano
Honestidad,servir mejorar convivencia,convivencia
Honestidad,asumir poseer,todos
Honestidad,actuar resultar perjudicial,perjudicial
Honestidad,persona carente generar desconfianza,no desconfianza
Honestidad,transparente,transparencia
Seguridad,cualidad,cualidad
Seguridad,asumir positivo,positivo
Seguridad,atraer éxito,éxito
Seguridad,buscar obtener vida cotideán,vida cotidiana
Seguridad,buscar brindar él,brindar
Seguridad,gorierno necesitar entregar cualidad,estado
Amenaza,recepción generar angustia,angustia
Amenaza,buscar daño,daño
Amenaza,realizar objetivo venganza,venganza
Amenaza,ver advertencia ultimatum,advertencia
Amenaza,delincuente soler usar él,delincuencia
Oportunidad,entregar alguien premisa cumplir,entregar
Oportunidad,afectado acción mantener él,mantenerlas
Oportunidad,acuardo implicito persona,acuerdo
Peligro,acompañado advertencia,advertencia
Peligro,provocar daño,daño
Peligro,soler evitar,evitación
Peligro,construcción trabajar disminuir él,disminución
Peligro,guerra poseer,guerras
Peligro,asociar sensacion,sensación
Destreza,habil,habilidades
Destreza,,bien
Destreza,lograr práctica trabajo duro,práctica
Plan,procedimiento llagar lograr,procedimiento
Plan,amerito análisis obtener él,análisis
Plan,involucrar conjunto acción,acción
Plan,buscar objetivo,objetivos
Plan,soler involucrar persona,muchos
Plan,completacion satisfaccion,completar
Definición,significado,significado
Definición,razon,razonamiento
Definición,funcion explicar concepto,explicación
Definición,detallar,detallar
Definición,usado frecuencia prueba academica,académico
Definición,libro poseer glosario,glosario
Definición,ayudar comprender cosa,comprensión
Honestidad,miente,no mentir
Honestidad,,verdad
Honestidad,puro hablar,pureza
Honestidad,contrario mentira,no mentir
Honestidad,escasear,escasez
Honestidad,,verdad
Culpa,sentimiento atormentar realicer malo accion,mal
Culpa,afectar conciencia limpio,conciencia
Culpa,afectar animo,ánimo
Culpa,usado ley determinar sentencia persona,leyes
Culpa,gente propenso poseer él,propensión
Ganancia,utilidad,utilidad
Ganancia,dinero extra,dinero
Ganancia,ventaja situacion,ventaja
Ganancia,fortunar,fortuna
Ganancia,ingreso gasto,ingreso
Ganancia,gente esperar obtener él vida laboral,vida laboral
Razón,logico,lógica
Razón,servir explicar cosa trav pensamiento racional,explicación
Razón,gente intentar control,control
Razón,gente discusión poseer él,discusión
Razón,usado frecuencia matematica,matemáticas
Razón,encontrar mundo ley,leyes
Plan,servir idea accion,idea
Plan,mapa idea,mapa
Plan,planificacion acción,acción
Plan,frencuencia usado vision proyecto futuro,futuro
Plan,compañia telefonica soler ofrecerlo,telefonía
Desesperación,sentimiento surgir sentir yo presionado,presión
Desesperación,persona sufrir encontrar deseosa,obseción
Desesperación,agoviado,agobio
Desesperación,locura,locura
Desesperación,crisis,crisis
Desesperación,sociedad entero,sociedad
Verdad,servir mantener relación social estable,relación
Verdad,omitir caso,omisible
Verdad,alterar conveniencia,conveniencia
Acuerdo,involucra  2 persona,dos o más partes
Acuerdo,usado frecuencia negocio,negocios
Acuerdo,razon lograr inter comun,común
Acuerdo,avez usado conveniencia,conveniencia
Acuerdo,llegar perjudicar alguien,perjuicio
Esperanza,perder,lo último que se pierde
Esperanza,gente aferrrir momento crisis,aferrar
Esperanza,gente recurrir momento desesperacion,deseperación
Esperanza,dio brinda,Dios
Esperanza,persona religioso soler poseer él frecuencia,religión
Esperanza,alumno semestre,fin semestre
Definición,descripcion,descripción
Definición,caracterizacion,caracterización
Definición,visualizar,visualización
Definición,ejemplificar,ejemplo
Definición,mostrar elemento,mostrar
Definición,recapitular rasgo escencial,rasgos
Definición,estructurar,estructura
Definición,armar,amor
Definición,construir,constructivo
Honestidad,pureza,pureza
Honestidad,claridad,claridad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,leal,leal
Honestidad,compromiso,compromiso
Honestidad,relacion,relación
Sugerencia,aviso,aviso
Sugerencia,ayuda,ayuda
Sugerencia,consejo,concejo
Sugerencia,advertencia,advertencia
Sugerencia,orientacion,orientación
Sugerencia,direccionar,dirrecionar
Sugerencia,encaminar,encaminar
Sugerencia,enseñar,enseñanza
Sugerencia,visión punto vista,visiones
Culpa,malhechor,malhechor
Culpa,sentimiento,sentimiento
Culpa,pesame mental,pesame
Culpa,incomodidad,incomodidad
Culpa,malestar,malestar
Culpa,maldad,mal
Culpa,dolo malo intencion,dolo
Culpa,reflexion acto,reflexión
Culpa,pesame conciencia,conciencia
Esperanza,expectativa,expectativa
Esperanza,augurio,augurio
Esperanza,bienestar,bienestar
Esperanza,futuro,futuro
Esperanza,felicidad,felicidad
Esperanza,auge,auge
Esperanza,mejora,mejorar
Esperanza,venir tiempo,bien
Éxito,satisfecho,satisfacción
Éxito,,poder
Éxito,conocimiento,conocimiento
Éxito,sabidurio,sabiduría
Éxito,completitud,completitud
Éxito,competente,competencia
Éxito,estabilidad,estabilidad
Éxito,calma mental,calma
Éxito,habilidad mental,habilidades
Decisión,diyuntivo,disyunción
Decisión,analisis,análisis
Decisión,vision,visión
Decisión,eleccion,elección
Decisión,apostar opcion,opción
Decisión,incertidumbre opción,incertidumbre
Decisión,direccionar,dirrecionar
Decisión,posicionar,posición
Acuerdo,pacto,pacto
Acuerdo,tratar,trato
Acuerdo,compromiso,compromiso
Acuerdo,union,unión
Acuerdo,amistad,amistad
Acuerdo,proyeccion,proyección
Acuerdo,estabilidad,estabilidad
Acuerdo,colaborar,colaborar
Desesperación,malestar mental,malestar
Desesperación,inestabilidad,inestabilidad
Desesperación,desequilibrio,desequilibrio
Desesperación,inequidad,inequidad
Desesperación,impacientar,impaciencia
Desesperación,irritación,irritación
Desesperación,enojo,enojo
Obligación,forzar,forzar
Obligación,comprometer,compromiso
Obligación,influir,influencia
Obligación,presionar,presión
Obligación,relacionar,relación
Obligación,empujar,empujar
Obligación,exigir,exigencia
Obligación,constreñir,constricción
Felicidad,alegrio,alegría
Felicidad,sonrisa,sonrisa
Felicidad,nacimiento,nacimiento
Felicidad,emocion,emoción
Felicidad,celebracion,celebración
Felicidad,risa,risa
Felicidad,problema,no problemas
Felicidad,musico,música
Felicidad,,estado emocional
Desesperación,angustiar,angustia
Desesperación,ansiedad,angustia
Desesperación,adrenalín,adrenalina
Desesperación,apurado tocar largo fila,apuro
Desesperación,poder controlar,incontrolable
Desesperación,miedo,miedo
Desesperación,emocion,emoción
Desesperación,encerrado pieza puerta ventana,encierro
Desesperación,pensar tranquilamente,intranquilidad
Agradecimiento,regalo,regalo
Agradecimiento,favor,favor
Agradecimiento,acto persona,persona
Agradecimiento,persona,persona
Agradecimiento,feliz recibir,felicidad
Agradecimiento,feliz,felicidad
Agradecimiento,entregar cosa cambio,entrega
Definición,concepto,concepto
Definición,descriscripcion,descripción
Definición,explicar alguien cosa,explicación
Definición,libro,libros
Definición,caracteristica,caracterización
Definición,aparecer palabra punto explicacion,explicación
Definición,calidad tele,TV
Definición,concreto borde,concreto
Plan,complot,complot
Plan,reunion,reunión
Plan,dieta,dieta
Plan,militar guerra,guerras
Plan,estrategia,estrategia
Plan,objetivo curso,objetivos
Plan,secreto,secreto
Plan,2 persona,dos o más partes
Plan,organización,organización
Plan,llegar meta,meta
Decisión,pensamiento,pensamiento
Decisión,punto vista opinion,punto de vista
Decisión,persona elegir,elección
Decisión,persona,personal
Decisión,igual distinto,todos
Decisión,,todos los diás
Decisión,ultimatum,ultimátum
Decisión,cambiar realidad,cambio
Oportunidad,opcion,opción
Oportunidad,persona sentir agradecido gracias,gratitud
Oportunidad,buscar trabajo busca,trabajo
Oportunidad,buscar opcion busca,opción
Oportunidad,viajar,viajar
Oportunidad,persona tomar,tomar/dejar
Oportunidad,toma gana cosa,ganar
Oportunidad,estudiar universidad,académico
Oportunidad,aparecer necesitas,necesario
Éxito,maximo expresion,máximo
Éxito,culmine,culmine
Éxito,felicidad,felicidad
Éxito,cump él objetivo,objetivos
Éxito,llegar,final
Éxito,alguien inteligente,inteligencia
Éxito,ganar juego,ganar
Obligación,deber,deber
Obligación,prohibicion,prohibición
Obligación,,hacer
Obligación,ley,leyes
Obligación,autoridad,autoridad
Obligación,estudia prueba,académico
Obligación,trabajar,trabajo
Compasión,,bien
Compasión,persona ayudar pobre,ayuda
Compasión,bondadoso,bondad
Compasión,entender persona,entendimiento
Compasión,empatiar,empatía
Compasión,tranquilo,tranquilidad
Compasión,pasivo,pasivo
Compasión,perdonar,perdón
Compasión,agobiar persona,no agobiar
Amenaza,peligro riesgo dañino herido muerte asesino daño virus enfermedad corrupción,peligro
Amenaza,riesgo,riesgo
Amenaza,dañino,daño
Amenaza,herido,herida
Amenaza,muerte,muerte
Amenaza,asesino,asesino
Amenaza,daño,daño
Amenaza,virus,virus
Amenaza,enfermedad,enfermedad
Amenaza,corrupción,corrupción
Destreza,habilidad,habilidades
Destreza,capacidad,capacidad
Destreza,aptitud,aptitud
Destreza,arte,arte
Destreza,capacidad manual,capacidad
Destreza,ingenio,ingenio
Destreza,creatividad,creatividad
Pensamiento,razonamiento,razonamiento
Pensamiento,capacidad crítico,crítica
Pensamiento,culturización,cultura
Pensamiento,progresar,progereso
Pensamiento,sabio,sabiduría
Pensamiento,pensador,pensamiento
Pensamiento,originado grecia,grecia
Pensamiento,generar inteligencia,inteligencia
Pensamiento,reflexión,reflexión
Pensamiento,elemento sumamente poderoso,poder
Seguridad,confianza,confianza
Seguridad,tranquilidad,tranquilidad
Seguridad,barrera protección,barrera
Seguridad,fortaleza,fortaleza
Seguridad,disminuir miedo,no miedo
Seguridad,admirar persona,admiración
Seguridad,dejar espacio duda,no duda
Seguridad,poderoso herramiento convencer persona,herramienta
Seguridad,firmeza,firmeza
Seguridad,alarma anti robo,alarma
Agradecimiento,gratificación,gratitud
Agradecimiento,producir favor,favor
Agradecimiento,cortesía,cortesía
Agradecimiento,persona quedar deuda,deuda
Agradecimiento,señal aprecio,aprecio
Agradecimiento,producir felicidad,felicidad
Agradecimiento,representar generalmente palabra,palabra
Agradecimiento,acción desinteresada,desinteresadamente
Agradecimiento,empatir,empatía
Peligro,riesgo,riesgo
Peligro,inseguridad,inseguridad
Peligro,daño,daño
Peligro,veneno,veneno
Peligro,advertencia,advertencia
Peligro,precipicio,precipicio
Peligro,compatible seguridad,inseguridad
Peligro,miedo,miedo
Peligro,muerte,muerte
Peligro,grave consecuencia,grave
Esperanza,luz,luz
Esperanza,felicidad,felicidad
Esperanza,paz,paz
Esperanza,blancura,blanco
Esperanza,solución problema,solución
Esperanza,permitir luchar,lucha
Esperanza,posibilidad,posibilidad
Esperanza,motivación,motivación
Esperanza,ilusión,ilusión
Esperanza,fantasía,fantasía
Plan,estrategia,estrategia
Plan,táctico,táctica
Plan,ingenio,ingenio
Plan,general grupal,grupal
Plan,complejidad,complejidad
Plan,inicio fin militar,militar
Plan,importante consecuencia,consecuencias
Plan,permitir organizar él,organización
Plan,buscar beneficio,búsqueda
Plan,indicar,hacer
Ansiedad,impaciencia,impaciencia
Ansiedad,gana,ganar
Ansiedad,nervio,nerviosismo
Ansiedad,producir sudoración mano,sudor
Ansiedad,descontrol,descontrol
Ansiedad,acción descontrolado,descontrol
Ansiedad,negativo,negativo
Ansiedad,producir malestar,malestar
Ansiedad,desear adelantar tiempo,deseo
Acuerdo,negociación,negocios
Acuerdo,conllevar beneficio mutuo,beneficios
Acuerdo,permitir progresar,progreso
Acuerdo,involucrar discusión previo,discusión
Acuerdo,punto equilibrio,punto medio
Acuerdo,difícil lograr,dificultad
Acuerdo,2 parte,dos o más partes
Acuerdo,forma resolver conflicto,resolver conflicto
Acuerdo,tratar,trato
Acuerdo,respetar,respeto
Plan,premeditación,premeditación
Plan,organización,organización
Plan,meticuloso,meticuloso
Plan,calculado,cálculo
Plan,certero,certero
Plan,permitir coordinación interno,coordinación
Plan,ordenar idea,organización
Plan,cronológico,cronológico
Plan,objetivo claro,objetivos
Acuerdo,entendimiento,entendimiento
Acuerdo,comunicación,comunicación
Acuerdo,requerir aceptación parte,aceptación
Acuerdo,almacenir memoria,memoria
Acuerdo,útil frente ambiguo,útil
Acuerdo,modificar futuro,modificable 
Acuerdo,código confianza,confianza
Excusa,disculpa injustificado,injuntificada
Excusa,barrera,barrera
Excusa,pretexto,pretexto
Excusa,pérdida confianza,no confianza
Excusa,credibilidad,no credibilidad
Excusa,apelar sentimiento,apelación
Excusa,innecesario frente responsabilidad,innecesario
Excusa,motivo frente irresponsabilidad,irresponsabilidad
Excusa,oponer,no hacer
Excusa,buscar perdón,perdón
Peligro,amenazar,amenaza
Peligro,miedo dañar,miedo
Peligro,provocar comportamiento defensivo,defensa
Peligro,inducir alerta,alerta
Peligro,preocupar,propensión
Peligro,opuesto seguridad,inseguridad
Peligro,enfocar totalmente,atención
Peligro,subir adrenalina,adrenalina
Peligro,producir repulsión,repulsión
Peligro,buscar minimizar,minimizar
Pensamiento,procesamiento idea,idea
Pensamiento,enmarcar futuro,pasado/futuro
Pensamiento,alejar presente,alejamiento
Pensamiento,cuestionamiento,cuastionamiento
Pensamiento,reflexión,reflexión
Pensamiento,razonamiento lógico,razonamiento
Pensamiento,susceptible sufrir manipulación,manipulación
Pensamiento,cultivable entendimiento,entendimiento
Pensamiento,influenciable personalidad,influencia
Pensamiento,cadena conciencia,conciencia
Definición,explicación,explicación
Definición,relatar esencia,esencia
Definición,buscar simpleza universalidad,simplificación
Definición,detallar significado,detallar
Definición,intentar objetivizar,objetivo
Definición,referencia,referencia
Definición,requerir credibilidad,credibilidad
Felicidad,idealizado equilibrio,idealización
Felicidad,tender asociar él positivismo,positivo
Felicidad,escudar frente pensamiento dañino,escudo
Felicidad,energía desbordante,energía desbordante
Felicidad,optimismo descontrolado,optimismo
Felicidad,aceptación misterio,aceptación
Felicidad,confianza,confianza
Felicidad,ligereza,ligrereza
Felicidad,motivación,motivación
Decisión,punto inflexión,inflexión
Decisión,elección,elección
Decisión,prioridad,prioridad
Decisión,definir futuro,futuro
Decisión,soler generar arrepentimiento,arrepentimiento
Decisión,meditar él,meditación
Decisión,repercutir,repercusiones
Decisión,elegir camino,elección
Culpa,emoción consecuente daño,emoción
Culpa,ahogar,ahogamiento
Culpa,alejar,alejamiento
Culpa,sentir avergonzado,vergüenza
Culpa,limpiar él superar él,limpiar
Culpa,arrepentimiento,arrepentimiento
Culpa,posterior experimentar daño,post daño
Habilidad ,don,don
Habilidad ,facilidad,facilidad
Habilidad ,cultivado repetición,repetición
Habilidad ,ventaja,ventaja
Habilidad ,experencia,experiencia
Pensamiento,surgen cabeza,cabeza
Pensamiento,pensar,pensamiento
Pensamiento,persona,humano
Pensamiento,abstracto,abstracción
Amenaza,acto,acción
Amenaza,ultimatum,ultimátum
Amenaza,peligro,peligro
Amenaza,alguien advertir,advertencia
Amenaza,persona intimido,intimidación
Razón,alguien correcto,correcto
Razón,motivo,motivación
Razón,propósito,propósito
Razón,alguien inteligencia,inteligencia
Razón,capacidad persona,capacidad
Razón,raciocinio,razonamiento
Culpa,sentimiento,sentimiento
Culpa,alguein cometer error,error
Culpa,infracción,infracción
Agradecimiento,gracias,gratitud
Agradecimiento,envíar saludo regalo,regalo
Agradecimiento,demostración,demostración
Agradecimiento,gratificación,gratitud
Agradecimiento,alguien retribuir,retribución
Obligación,estudiar,estudiar
Obligación,mamá,madres
Obligación,trabajar,trabajo
Obligación,comprometer,compromiso
Obligación,responsabilidad,responsabilidad
Obligación,tarea,hacer
Verdad,contrario mentira,no mentir
Verdad,valor,valor
Verdad,decir él duelar,deber
Verdad,,bien
Verdad,persona sincero,sinceridad
Verdad,abstracto,abstracción
Verdad,persona franco franqueza,franqueza
Excusa,librar él,librarse
Excusa,aunsentar él comprometer,ausencia
Excusa,mentir,mentira
Excusa,justificación,justificación
Excusa,pretexto,pretexto
Peligro,indefenso,indefensión
Peligro,cuidado,cuidado
Peligro,riesgo,riesgo
Peligro,correr riesgo actividad,riesgo
Peligro,ocurrir desgracia,desgracia
Peligro,amenazar,amenaza
Sugerencia,consejo,concejo
Sugerencia,advertencia,advertencia
Sugerencia,dar opinión,opinión
Sugerencia,recomendación,recomendación
Sugerencia,idea persona,idea
Acuerdo,trato parte,trato
Acuerdo,tratar parte beneficiar,tratado
Plan,esquema mental lograr meta,esquema
Plan,idea paso lograr,idea
Plan,idea,idea
Ansiedad,persona afectar,afectación
Ansiedad,tener antojo comida bebida,antojo
Ansiedad,trastorno desembocar grave adicciones,trastorno
Ansiedad,bruxismo,bruxismo
Peligro,señal construcción prohibir paso advertencia,avertencia
Peligro,usualmente deber evitar,evitación
Peligro,riesgo perder,riesgo
Peligro,emergencia catástrofe,emergencia
Peligro,aceptar saber riesgo traer,riesgo
Seguridad,senteír niño brazo padre,padres
Seguridad,brindar carabinero guardia,policias
Seguridad,plenitud sentir peligro,plenitud
Seguridad,sient correcto,correcto
Seguridad,sentar apoyo gente importar,apoyo
Obligación,deber,deber
Obligación,calificación acción mandar,calificación
Obligación,deber ayudar equipo trabajo,deber
Obligación,padre imponer casa,padres
Amenaza,alguien usualmente intimidar,intimidación
Amenaza,sient peligro,peligro
Excusa,diz safar tú deber,safarse
Excusa,invento verbal plan lograr evitar compromiso,no compromiso
Pensamiento,existir,existir
Pensamiento,acto mental,mente
Pensamiento,tener mente imaginar historia falso pasar él rollo,imaginación
Compasión,ayudar persona,ayuda
Compasión,misericordia,misericordia
Compasión,perdonar culpable,perdón
Definición,descripcion,descripción
Definición,significado,significado
Definición,dicccionario,diccionario
Definición,entender necesitar,necesario
Definición,forma explicitar entender,entendimiento
Definición,explicar palabra,explicación
Felicidad,emoción,emoción
Felicidad,sensacion satisfecho,satisfacción
Felicidad,gustar provocar  ,gusto
Felicidad,contrario tristeza,no tristeza
Felicidad,sentimiento,sentimiento
Felicidad,salir provocar,bien
Acuerdo,coincidir,coincidencia
Acuerdo,persona querer reunir él llegar,dos o más partes
Acuerdo,planificar,plan
Acuerdo,quedar alguien,quedar
Acuerdo,promesa,promesa
Ansiedad,insatisfacón,insatisfacción
Ansiedad,incomodidad,incomodidad
Ansiedad,necesidad inalcansable  ,necesario
Ansiedad,busquedar inaccequible,búsqueda
Ansiedad,querer rápido,querer
Ansiedad,esperar,no esperar
Sugerencia,consejo,concejo
Sugerencia,ayuda,ayuda
Sugerencia,necesitar ayuda pedir,ayuda
Sugerencia,preguntar creer,preguntar
Razón,correcto,correcto
Razón,argumento,argumentación
Razón,explicacion razon,explicación
Razón,,saber
Razón,explicacion,explicación
Razón,motivo,motivación
Ganancia,rentabilidad,rentabilidad
Ganancia,vendo obtener,ventas
Ganancia,obtener,obtención
Ganancia,venta buscar,ventas
Ganancia,dinero,dinero
Ganancia,empresa rentable,empresas
Ganancia,contrario perder,no perder
Decisión,,acción
Decisión,escoger,elección
Decisión,declinar yo,declinación
Decisión,cosa deber tomar,elección
Decisión,preferir,preferencia
Honestidad,,verdad
Honestidad,sinceridad,sinceridad
Honestidad,transparente,transparencia
Honestidad,cosa sentir necesitar,decir
Obsesión,necesidad,necesario
Obsesión,pensar,pensamiento
Obsesión,pensar tiempo,pensamiento
Obsesión,formar sano querer,no salud
Obsesión,pensar gustar,pensar mucho
Obsesión,querer repetir provocar,repetición
Obsesión,enfermedad,enfermedad
Obsesión,trastorno mental,trastorno
Obsesión,cosa,sólo una
Obsesión,necesidad,necesario
Obsesión,enfocar él cosa,atención
Obsesión,vivir,no vivir
Obsesión,querer compartir,no compartir
Ansiedad,natural,natural
Ansiedad,soler dar él momento incomodo,incomodidad
Ansiedad,forma sentir él,sentimiento
Ansiedad,dejar dormir,insomnio
Ansiedad,suceder querer pasar rapido,rápidez
Ansiedad,reducir controlar,descontrol
Ansiedad,exceso malo,mal
Honestidad,valor,valor
Honestidad,virtud,virtud
Honestidad,desarrollar,desarrollo
Honestidad,principio,principio
Honestidad,persona agrar,agradable
Honestidad,necesario,necesario
Honestidad,gente,muchos
Honestidad,dificil efectuar,dificultad
Honestidad,persona,bien
Éxito,logro,logro
Éxito,asaño,asaña
Éxito,sentir,bien
Éxito,necesitar esfuerzo,esfuerzo
Éxito,lograr él,logro
Éxito,necesitar disposicion,disposicion
Éxito,aspirar,aspiraciones
Éxito,significado persona,personal
Éxito,meta claro,meta
Éxito,buscar objetivo personal,objetivos
Amenaza,incomodo,incomodidad
Amenaza,acecha,acecha
Amenaza,presente,presente
Amenaza,malo,mal
Amenaza,cambiar actitud persona,disuasión
Amenaza,evitar,inevitable
Amenaza,persona,diferentes
Amenaza,escapar,no escape
Amenaza,disgustir sentir él,enojo
Plan,pensamiento,pensamiento
Plan,razonamiento logico,razonamiento
Plan,planificacion previa,previo
Plan,ocurrir idea,idea
Plan,buscar lograr objetivo,búsqueda
Plan,ayuda organizarce,ayuda
Plan,persona,personal/grupal
Plan,,todos
Plan,,bien
Plan,funcionar,no funcionar
Seguridad,bienestar,bienestar
Seguridad,sentimiento personal,sentimiento
Seguridad,sentir yo,todos
Seguridad,chile perder,no hay en Chile
Seguridad,necesitar reja,rejas
Seguridad,candado,candados
Seguridad,proteccion par alguien,protección
Seguridad,policia proteger,policias
Seguridad,país,países
Seguridad,carcel debierar tener él,carcel
Compasión,sentimiento,sentimiento
Compasión,acción alguien,acción
Compasión,persona fria,no personas frías
Compasión,naturaleza humano,humano
Compasión,producir internamente espiritual,interno
Compasión,,bien
Compasión,ayudar solidario,ayuda
Compasión,ayudar pensar progimo,pensamiento
Compasión,gente presente,bien
Definición,describir,descripción
Definición,personal,personal
Definición,depender punto vista,punto de vista
Definición,cosa complicado,complicado
Definición,necesitar previo conocimiento,conocimiento
Definición,,todos
Definición,servir entienda cosa,entendimiento
Definición,ayuda comunicarno,ayuda
Definición,necesitar observacion enterder,entendimiento
Definición,tender objetivo,objetivo
Culpa,sentimiento,sentimiento
Culpa,humano,humano
Culpa,suceder hiciste malo,mal
Culpa,sentir,propensión
Culpa,sentir,mal
Culpa,durar tiempo,mucho/poco
Culpa,generalmente saciar él accion,acción
Culpa,ataca mentalmente,ataque
Culpa,terminar alivio,alivio
Amenaza,peligro,peligro
Amenaza,atacante,ataque
Amenaza,victimo,victima
Amenaza,,final
Amenaza,agredir,agresión
Amenaza,incitar violencia,violencia
Amenaza,perjudicar,perjuicio
Destreza,afinidad,afinidad
Destreza,capacidad,capacidad
Destreza,presicion,precisión
Destreza,habilidad,habilidades
Pensamiento,constante,constante
Pensamiento,innato,innato
Pensamiento,razonamiento,razonamiento
Pensamiento,consciente,conciencia
Seguridad,proteccion,protección
Seguridad,sentir él seguro,sentimiento
Seguridad,preocupar él distinto situación,no preocupación
Seguridad,comodidad,comodidad
Seguridad,sentir él protegido peligro,protección
Agradecimiento,respeto,respeto
Agradecimiento,venir respuesta ayuda alguien otorgar,ayuda
Agradecimiento,gracia demostrar educacion básica,gratitud
Agradecimiento,enseñar pequeño,enseñanza
Agradecimiento,deberio mantener él trav tiempo,constante
Agradecimiento,generar animico positivo,ánimo
Peligro,seguridad,inseguridad
Peligro,considerar amenaza,amenaza
Peligro,tender reaccionar miedo,miedo
Peligro,ansiedad,ansiedad
Peligro,adrenalín,adrenalina
Esperanza,confianza,confianza
Esperanza,creer situacion saldra esperar,creencia
Esperanza,q perder,lo último que se pierde
Esperanza,relacion fe,fe
Esperanza,religion,religión
Plan,anticipar,anticipación
Plan,tomar distinto factor,personal/grupal
Plan,buscar solucion frente algun problema,solución
Plan,predisposicion accion,predisposición
Ansiedad,estrés,estrés
Ansiedad,generar problema largo,problemas
