ID;Concepto;respuesta;Code
6649b007a05647e27f62b71f;plant;Are mostly green;green
6649b007a05647e27f62b71f;plant;Keep the environment fresh;ecological role
6649b007a05647e27f62b71f;plant;Serve as meal to animals;edible
6649b007a05647e27f62b71f;plant;Protect our ecosystem;ecological role
6667f51b2d41bb1d4f8be618;plant;Autotrophic;autotrophic
6667f51b2d41bb1d4f8be618;plant;Cellulose-based cell walls;cell structure
6667f51b2d41bb1d4f8be618;plant;Growth and development;growth
6667f51b2d41bb1d4f8be618;plant;Diversity;diversity
6667f51b2d41bb1d4f8be618;plant;Adaptability;adaptability
6667f51b2d41bb1d4f8be618;plant;Essential for life;essential
6679905506808a522a2451f2;plant;flowers;flowers
6679905506808a522a2451f2;plant;bonsai;bonsai
6679905506808a522a2451f2;plant;co2;climate influence
6679905506808a522a2451f2;plant;green;green
6679905506808a522a2451f2;plant;pretty;beauty
6679905506808a522a2451f2;plant;chlorophyll;chlorophyll
667e981e0487e84f8b2e31da;plant;green;green
667e981e0487e84f8b2e31da;plant;needs sunlight;sunlight
667e981e0487e84f8b2e31da;plant;needs water;water
667e981e0487e84f8b2e31da;plant;have branches and can blossom;branches
667e981e0487e84f8b2e31da;plant;planted in loamy soil;soil
667e981e0487e84f8b2e31da;plant;needs manure and fertiizer to grow well;nutrients
6682815cb709d276088344b9;plant;We get food from plants;edible
6682815cb709d276088344b9;plant;Plant provide nature;nature
6682815cb709d276088344b9;plant;Plants is food for animals;edible
6682815cb709d276088344b9;plant;Plants provides cotton;cotton
6682815cb709d276088344b9;plant;Plants provides foods for animals;edible
6682815cb709d276088344b9;plant;Plants beautify nature;beauty
669136cff0507cfbfa7db59c;plant;photosynthesis;photosynthesis
669136cff0507cfbfa7db59c;plant;root system;roots
669136cff0507cfbfa7db59c;plant;diversity of forms;diversity
669136cff0507cfbfa7db59c;plant;development of tissues;growth
669136cff0507cfbfa7db59c;plant;reproductions;reproduction
669136cff0507cfbfa7db59c;plant;cell walls;cell structure
66ae4e1667d582012b15e0e9;plant;green;green
66ae4e1667d582012b15e0e9;plant;living;life
66ae4e1667d582012b15e0e9;plant;need water to survive;water
66ae4e1667d582012b15e0e9;plant;generally have branches;branches
66ae4e1667d582012b15e0e9;plant;generally have leaves;leaves
66ae4e1667d582012b15e0e9;plant;grow fruits, vegetables, or flowers;fruit
66bd6df5c20bfcfccf9219da;plant;thrive;growth
66bd6df5c20bfcfccf9219da;plant;sun;sunlight
66bd6df5c20bfcfccf9219da;plant;water;water
66bd6df5c20bfcfccf9219da;plant;oxygen;oxygen
66bd6df5c20bfcfccf9219da;plant;edcosytem;ecosystem
66bd6df5c20bfcfccf9219da;plant;air;air
66c8d703a9dde9cf7ab92edf;plant;sand;soil
66c8d703a9dde9cf7ab92edf;plant;gravity;gravity
66c8d703a9dde9cf7ab92edf;plant;sunshine;sunlight
66c8d703a9dde9cf7ab92edf;plant;water;water
66c8d703a9dde9cf7ab92edf;plant;growth;growth
66c8d703a9dde9cf7ab92edf;plant;air;air
66cb97897f96f55dc61a0213;plant;Plants depend on photosynthesis;photosynthesis
66cb97897f96f55dc61a0213;plant;Plants vital to ecosystem;ecological role
66cb97897f96f55dc61a0213;plant;Seasonal cycles;seasonal change
66cb97897f96f55dc61a0213;plant;Plants are regenerational;growth
66cb97897f96f55dc61a0213;plant;Plants play key role in nutrient cycling;nutrient cycling
66cb97897f96f55dc61a0213;plant;Medicinal;medicinal
560379c9e372c00011bd4a90;river;smaller streams;streams
560379c9e372c00011bd4a90;river;floodplains;floodplain
560379c9e372c00011bd4a90;river;provide habitats for a wide variety of wildlife;habitat
560379c9e372c00011bd4a90;river;play a significant role in shaping landscapes;erosion
560379c9e372c00011bd4a90;river;flowing continuously towards a larger body of water;flow
560379c9e372c00011bd4a90;river;have a source, from a spring, glacier, or rainfall;has source
59d52d7821977e0001d63082;river;flowing;flow
59d52d7821977e0001d63082;river;polluted;pollution
59d52d7821977e0001d63082;river;rushing;current
59d52d7821977e0001d63082;river;whitewater;current
59d52d7821977e0001d63082;river;serene;serenity
59d52d7821977e0001d63082;river;rolling;current
5b2812458ecf3f000161aca7;river;wide variety of sizes;size
5b2812458ecf3f000161aca7;river;important water and food source;resource
5b2812458ecf3f000161aca7;river;can contain a wide variety of species;biodiversity
5b2812458ecf3f000161aca7;river;creates natural divisions in the land;barrier
5b2812458ecf3f000161aca7;river;can be just as deadly as life giving;dangerous
5b2812458ecf3f000161aca7;river;easily polluted;pollution
5b44d567eb64c200015baca0;river;flows south when possible;flow
5b44d567eb64c200015baca0;river;may connect to an ocean;ocean connection
5b44d567eb64c200015baca0;river;may connect to a lake;lake connection
5b44d567eb64c200015baca0;river;Is a source of water for people and animals;water source
5b44d567eb64c200015baca0;river;can be contaminated to the point it is unsafe to drink;pollution
5b44d567eb64c200015baca0;river;may be a focal point in cities;urban
5ddcd77f23f9f1c2c45d6c18;river;flows toward an ocean;ocean connection
5ddcd77f23f9f1c2c45d6c18;river;creates a rich biodiversity;biodiversity
5ddcd77f23f9f1c2c45d6c18;river;does not run in a straight line;winding
5ddcd77f23f9f1c2c45d6c18;river;has a current;current
5ddcd77f23f9f1c2c45d6c18;river;attracts land animals;habitat
5ddcd77f23f9f1c2c45d6c18;river;varies in depth;depth
62c63c653a49b220cb390bdb;river;flowing;flow
62c63c653a49b220cb390bdb;river;Missouri river is one of the largest rives ibn the USA;Missouri
62c63c653a49b220cb390bdb;river;Mississippi River is one of the largest rivers in the USA;Mississippi
62c63c653a49b220cb390bdb;river;Row boat on the river;boating
62c63c653a49b220cb390bdb;river;swimming;swimming
62c63c653a49b220cb390bdb;river;cold;temperature
632e2c66680515d1715945a7;river;wet;wet
632e2c66680515d1715945a7;river;has lots of wildlife;habitat
632e2c66680515d1715945a7;river;fragilie ecosysteam;ecosystem
632e2c66680515d1715945a7;river;fun to swim in;swimming
632e2c66680515d1715945a7;river;can be dangerous;dangerous
632e2c66680515d1715945a7;river;has fish or bugs in it;habitat
63e5257dc5aceb22cee2ddf1;river;Water running over rocks;rocks
63e5257dc5aceb22cee2ddf1;river;Flow;flow
63e5257dc5aceb22cee2ddf1;river;The sound of water flowing over rocks.;sound
63e5257dc5aceb22cee2ddf1;river;Forrest;forest
63e5257dc5aceb22cee2ddf1;river;Shallow;depth
63e5257dc5aceb22cee2ddf1;river;A narrow body of water;size
65cb7daf7a0c6cb131efe491;river;beautiful sound;sound
65cb7daf7a0c6cb131efe491;river;can overtake an area;flooding
65cb7daf7a0c6cb131efe491;river;disastrous;dangerous
65cb7daf7a0c6cb131efe491;river;swimming;swimming
65cb7daf7a0c6cb131efe491;river;serene;serenity
65cb7daf7a0c6cb131efe491;river;different living creatures;biodiversity
65e36bdfc024b2bf0a9b706e;river;environment for amphibians;habitat
65e36bdfc024b2bf0a9b706e;river;transports plants, animals;transport
65e36bdfc024b2bf0a9b706e;river;food source;resource
65e36bdfc024b2bf0a9b706e;river;water source;water source
65e36bdfc024b2bf0a9b706e;river;shapes the land;erosion
65e36bdfc024b2bf0a9b706e;river;barrier;barrier
663a6faaa98b09578f6ba791;river;home of many animals;habitat
663a6faaa98b09578f6ba791;river;dangerous rapids;dangerous
663a6faaa98b09578f6ba791;river;they make beautiful sounds;sound
663a6faaa98b09578f6ba791;river;a source of fresh water;freshwater
663a6faaa98b09578f6ba791;river;they provide food to surrounding ecosystem;resource
663a6faaa98b09578f6ba791;river;they lead to the ocean;ocean connection
663f1b06f604d9297d8d9d17;river;Waves/Current;current
663f1b06f604d9297d8d9d17;river;Blue and fast;blue
663f1b06f604d9297d8d9d17;river;Peaceful;serenity
663f1b06f604d9297d8d9d17;river;Rocks and Stones;rocks
663f1b06f604d9297d8d9d17;river;Waterfalll;waterfall
663f1b06f604d9297d8d9d17;river;Watering Hole for Animals;water source
664cd2ad9890dd0635623687;river;water;water
664cd2ad9890dd0635623687;river;blue;appearance
664cd2ad9890dd0635623687;river;freshwater;dangerous
664cd2ad9890dd0635623687;river;fish;fish
664cd2ad9890dd0635623687;river;rushing;current
664cd2ad9890dd0635623687;river;can be dangerous;dangerous
6670c1f3b2f38a44e95e40e9;river;they can vary in size;size
6670c1f3b2f38a44e95e40e9;river;the are the center of many ecosystems;ecological role
6670c1f3b2f38a44e95e40e9;river;they can erode land around them overtime;erosion
6670c1f3b2f38a44e95e40e9;river;they can stretch across entire continents;size
6670c1f3b2f38a44e95e40e9;river;many creatures inhabit them;habitat
6670c1f3b2f38a44e95e40e9;river;they can be dangerous at times;dangerous
667829b2f9e8b9279fe737e9;river;flows;flow
667829b2f9e8b9279fe737e9;river;consists of water;water
667829b2f9e8b9279fe737e9;river;contain fish;fish
667829b2f9e8b9279fe737e9;river;participates in erosion;erosion
667829b2f9e8b9279fe737e9;river;can be used for transport;transport
667829b2f9e8b9279fe737e9;river;important source of water for wildlife;water source
667c3d7b1869236fd5e924d1;river;water flows;flow
667c3d7b1869236fd5e924d1;river;erosion;erosion
667c3d7b1869236fd5e924d1;river;fish;fish
667c3d7b1869236fd5e924d1;river;vegetation;vegetation
667c3d7b1869236fd5e924d1;river;transports seeds naturally;transport
667c3d7b1869236fd5e924d1;river;supports small ecosystems;ecological role
6682815cb709d276088344b9;river;Is a water;water
6682815cb709d276088344b9;river;fishes;fish
6682815cb709d276088344b9;river;cover part of the earth;geography
6682815cb709d276088344b9;river;Is good in nature;nature
6682815cb709d276088344b9;river;Provide drinking water;water source
6682815cb709d276088344b9;river;Has a great impact;importance
66bd6df5c20bfcfccf9219da;river;wet;wet
66bd6df5c20bfcfccf9219da;river;long;size
66bd6df5c20bfcfccf9219da;river;windy;wind
66bd6df5c20bfcfccf9219da;river;rocks;rocks
66bd6df5c20bfcfccf9219da;river;dangerous;dangerous
66bd6df5c20bfcfccf9219da;river;Wild and fun;adventure
66c1ff89945b7ffe7bc8bdfd;river;flowing;flow
66c1ff89945b7ffe7bc8bdfd;river;fishing;fishing
66c1ff89945b7ffe7bc8bdfd;river;water;water
66c1ff89945b7ffe7bc8bdfd;river;rafting;rafting
66c1ff89945b7ffe7bc8bdfd;river;canoeing;canoeing
66c1ff89945b7ffe7bc8bdfd;river;waterfalls;waterfall
66cb78f04ed4a1b1d34f276d;river;Water, sticks & leaves, wildlife, rocks;habitat
66cb78f04ed4a1b1d34f276d;river;cold, fast;temperature
66cb78f04ed4a1b1d34f276d;river;a cool breeze;breeze
66cb78f04ed4a1b1d34f276d;river;white caps and a strong current;current
66cb78f04ed4a1b1d34f276d;river;Fishing and boats;fishing
66cb78f04ed4a1b1d34f276d;river;large body or water, where you spend your summers;recreation
66cc941dd539def77aa507cd;river;strong;current
66cc941dd539def77aa507cd;river;alive;life
66cc941dd539def77aa507cd;river;winding;winding
66cc941dd539def77aa507cd;river;home for fish;fish
66cc941dd539def77aa507cd;river;home for bears;bear
66cc941dd539def77aa507cd;river;giver of life;life
59d52d7821977e0001d63082;sky;blue;blue
59d52d7821977e0001d63082;sky;cloudy;clouds
59d52d7821977e0001d63082;sky;overcast;clouds
59d52d7821977e0001d63082;sky;sunny;sunshine
59d52d7821977e0001d63082;sky;grey;grey
59d52d7821977e0001d63082;sky;BIG;size
5b2812458ecf3f000161aca7;sky;cloudy;clouds
5b2812458ecf3f000161aca7;sky;blue;blue
5b2812458ecf3f000161aca7;sky;sunset;sunset
5b2812458ecf3f000161aca7;sky;rainy;rain
5b2812458ecf3f000161aca7;sky;dome like;shape
5b2812458ecf3f000161aca7;sky;ozone;ozone
5c3a865019ceb400010c914a;sky;blue;blue
5c3a865019ceb400010c914a;sky;bright;brightness
5c3a865019ceb400010c914a;sky;cloudy;clouds
5c3a865019ceb400010c914a;sky;white;white
5c3a865019ceb400010c914a;sky;beautiful;beauty
5c3a865019ceb400010c914a;sky;high;altitude
5cb489ff0cd1ed0017465d19;sky;the sky is blue;blue
5cb489ff0cd1ed0017465d19;sky;vast;size
5cb489ff0cd1ed0017465d19;sky;the sky could be covered up by clouds.;clouds
5cb489ff0cd1ed0017465d19;sky;part of what separates earth from outerspace;barrier
5cb489ff0cd1ed0017465d19;sky;pretty;beauty
5cb489ff0cd1ed0017465d19;sky;calming;calm
632e2c66680515d1715945a7;sky;comes in different colors;colors
632e2c66680515d1715945a7;sky;its beautiful to look at;beauty
632e2c66680515d1715945a7;sky;its huge and vast;size
632e2c66680515d1715945a7;sky;makes you feel small looking up;feeling
632e2c66680515d1715945a7;sky;has lack of oxygen;oxygen
632e2c66680515d1715945a7;sky;has stars in it;stars
63e5257dc5aceb22cee2ddf1;sky;Blue;blue
63e5257dc5aceb22cee2ddf1;sky;Cloudy;clouds
63e5257dc5aceb22cee2ddf1;sky;Sunshine;sunshine
63e5257dc5aceb22cee2ddf1;sky;Birds flying together;birds
63e5257dc5aceb22cee2ddf1;sky;Clouds shifting;clouds
63e5257dc5aceb22cee2ddf1;sky;The sun setting at the end of the day;sunset
660c0b7feec9d15f01e4fec4;sky;clouds;clouds
660c0b7feec9d15f01e4fec4;sky;rain;rain
660c0b7feec9d15f01e4fec4;sky;clear sky;clear
660c0b7feec9d15f01e4fec4;sky;blue and white;colors
660c0b7feec9d15f01e4fec4;sky;drizzle;rain
660c0b7feec9d15f01e4fec4;sky;snow;snow
660f47622d59323a7b9d0aef;sky;Rain;rain
660f47622d59323a7b9d0aef;sky;Snow;snow
660f47622d59323a7b9d0aef;sky;Sunshine;sunshine
660f47622d59323a7b9d0aef;sky;Shade;shade
660f47622d59323a7b9d0aef;sky;Blue;blue
660f47622d59323a7b9d0aef;sky;Clouds;clouds
663f1b06f604d9297d8d9d17;sky;Blue and Cloudy;clouds
663f1b06f604d9297d8d9d17;sky;Precipitation comes from here;rain
663f1b06f604d9297d8d9d17;sky;Sunrises and Sunsets;sunrise
663f1b06f604d9297d8d9d17;sky;Thunderstorms and Lightning events;storms
663f1b06f604d9297d8d9d17;sky;Moon and Stars;celestial bodies
663f1b06f604d9297d8d9d17;sky;Helicopters and Planes appearing;aircraft
66460c94a036f2e37950994d;sky;sun;sun
66460c94a036f2e37950994d;sky;clouds;clouds
66460c94a036f2e37950994d;sky;celestial bodies;celestial bodies
66460c94a036f2e37950994d;sky;color change;colors
66460c94a036f2e37950994d;sky;sun rising and sun setting;sunrise
66460c94a036f2e37950994d;sky;visible stars;stars
664a4648a07bac3059d69442;sky;blue;blue
664a4648a07bac3059d69442;sky;high up;altitude
664a4648a07bac3059d69442;sky;protects us from the sun;protection
664a4648a07bac3059d69442;sky;has clouds and rain clouds;clouds
664a4648a07bac3059d69442;sky;planes fly through the nature of the sky;aircraft
664a4648a07bac3059d69442;sky;birds use the sky to glide through the air;birds
665fc8123159edac3b65bd62;sky;Blue;blue
665fc8123159edac3b65bd62;sky;Birds;birds
665fc8123159edac3b65bd62;sky;Clousd;clouds
665fc8123159edac3b65bd62;sky;Winds;wind
665fc8123159edac3b65bd62;sky;Sun;sun
665fc8123159edac3b65bd62;sky;Stars;stars
66659e3342b581f199e47a4d;sky;blue color;blue
66659e3342b581f199e47a4d;sky;day and night cycles;day/night cycle
66659e3342b581f199e47a4d;sky;sunrise and  sunset;sunrise
66659e3342b581f199e47a4d;sky;aurora displays;aurora
66659e3342b581f199e47a4d;sky;star patterns;stars
66659e3342b581f199e47a4d;sky;airglow;airglow
6670c1f3b2f38a44e95e40e9;sky;its blue;blue
6670c1f3b2f38a44e95e40e9;sky;its can be grey when storms come;grey
6670c1f3b2f38a44e95e40e9;sky;filled with clouds;clouds
6670c1f3b2f38a44e95e40e9;sky;things fly through the sky;aircraft
6670c1f3b2f38a44e95e40e9;sky;nothing inhabits the sky;empty
6670c1f3b2f38a44e95e40e9;sky;it's made up of layers;layers
66c1ff89945b7ffe7bc8bdfd;sky;blue;blue
66c1ff89945b7ffe7bc8bdfd;sky;blue;blue
66c1ff89945b7ffe7bc8bdfd;sky;heavenly;heavenly
66c1ff89945b7ffe7bc8bdfd;sky;cloudy;clouds
66c1ff89945b7ffe7bc8bdfd;sky;bright;brightness
66c1ff89945b7ffe7bc8bdfd;sky;dark;dark
66c4b8e02c143fb187f32b91;sky;blue;blue
66c4b8e02c143fb187f32b91;sky;full of amazing clouds;clouds
66c4b8e02c143fb187f32b91;sky;can change to beautiful colors based on the sun;colors
66c4b8e02c143fb187f32b91;sky;active place for birds, insects and other animals;wildlife
66c4b8e02c143fb187f32b91;sky;clouds;clouds
66c4b8e02c143fb187f32b91;sky;inspiring freedom;freedom
66c4ef5e494f7f3b8fb3e78a;sky;Clouds;clouds
66c4ef5e494f7f3b8fb3e78a;sky;Storms;storms
66c4ef5e494f7f3b8fb3e78a;sky;Sun;sun
66c4ef5e494f7f3b8fb3e78a;sky;Weather;weather
66c4ef5e494f7f3b8fb3e78a;sky;Can be polluted;pollution
66c4ef5e494f7f3b8fb3e78a;sky;Has an ozone layer.;ozone
66c8d703a9dde9cf7ab92edf;sky;light;light
66c8d703a9dde9cf7ab92edf;sky;airglow;airglow
66c8d703a9dde9cf7ab92edf;sky;moon;moon
66c8d703a9dde9cf7ab92edf;sky;stars;stars
66c8d703a9dde9cf7ab92edf;sky;the milky way;celestial bodies
66c8d703a9dde9cf7ab92edf;sky;zodiacal;celestial bodies
66cb78f04ed4a1b1d34f276d;sky;blue;blue
66cb78f04ed4a1b1d34f276d;sky;gloomy;grey
66cb78f04ed4a1b1d34f276d;sky;cloudy;clouds
66cb78f04ed4a1b1d34f276d;sky;warm or chilly;temperature
66cb78f04ed4a1b1d34f276d;sky;bright during the day dark in the evening;day/night cycle
66cb78f04ed4a1b1d34f276d;sky;meets the tree horizon during sunset;sunset
66cc8c5018e31d14f4cc6cf9;sky;sunrise;sunrise
66cc8c5018e31d14f4cc6cf9;sky;sunset;sunset
66cc8c5018e31d14f4cc6cf9;sky;stars;stars
66cc8c5018e31d14f4cc6cf9;sky;planets;planets
66cc8c5018e31d14f4cc6cf9;sky;clouds;clouds
66cc8c5018e31d14f4cc6cf9;sky;ozone layer;ozone
5c952f252e2e320019b1aa7b;tree;Roots;roots
5c952f252e2e320019b1aa7b;tree;Trunk;trunk
5c952f252e2e320019b1aa7b;tree;Branches;branches
5c952f252e2e320019b1aa7b;tree;Bark;bark
5c952f252e2e320019b1aa7b;tree;Leaves/Needles;leaves
5c952f252e2e320019b1aa7b;tree;Growth Rings;growth
5dd405ab80123f3eaae9af80;tree;They have a sturdy trunk.;trunk
5dd405ab80123f3eaae9af80;tree;Trees have leaves.;leaves
5dd405ab80123f3eaae9af80;tree;Trees can bear fruit.;fruit
5dd405ab80123f3eaae9af80;tree;Trees have can impact on local climate.;climate impact
5dd405ab80123f3eaae9af80;tree;Trees produce oxygen.;oxygen
5dd405ab80123f3eaae9af80;tree;Trees have chlorophyll in their leaves.;chlorophyll
5fb9eb323531776e460fe5e0;tree;They provide shade;shade
5fb9eb323531776e460fe5e0;tree;They can bear fruit;fruit
5fb9eb323531776e460fe5e0;tree;They drink water from the ground either from rain or lakes;water absorption
5fb9eb323531776e460fe5e0;tree;They provide acorns for squirrels;food source
5fb9eb323531776e460fe5e0;tree;Their leaves turn colors in the fall;seasonal change
5fb9eb323531776e460fe5e0;tree;Their leaves fall to ground and protect the earth over winter;leaves
60f764081e56258bdc779cc4;tree;gives off oxygen and uses carbon dioxide;oxygen
60f764081e56258bdc779cc4;tree;Provides homes and food for animals;habitat
60f764081e56258bdc779cc4;tree;Provides shelter from the elements;shelter
60f764081e56258bdc779cc4;tree;Can be very old;age
60f764081e56258bdc779cc4;tree;Can provide partially renewable resources to man;resources
60f764081e56258bdc779cc4;tree;Will assist an environment into falling back into its natural order if left alone;ecological role
60ff3613da8baf747efb64d4;tree;Tall;tall
60ff3613da8baf747efb64d4;tree;full of leaves;winter
60ff3613da8baf747efb64d4;tree;green in the summer and spring;green
60ff3613da8baf747efb64d4;tree;no leaves in the winter;winter
60ff3613da8baf747efb64d4;tree;often surrounded by other trees;forest
60ff3613da8baf747efb64d4;tree;Provides shade from the sun;shade
61bb370140db417c1a138984;tree;Trees reduce the greenhouse effect;climate impact
61bb370140db417c1a138984;tree;Trees give us fresh air;oxygen
61bb370140db417c1a138984;tree;Tree is a part of the planet;planet
61bb370140db417c1a138984;tree;Trees can limit noise pollution;noise reduction
61bb370140db417c1a138984;tree;Trees have life;life
61bb370140db417c1a138984;tree;Trees can talk;talk
6501fa22f5070cd868ef3555;tree;Essential for life;life
6501fa22f5070cd868ef3555;tree;Home to many animals;habitat
6501fa22f5070cd868ef3555;tree;Especially beautiful during fall;beauty
6501fa22f5070cd868ef3555;tree;Gives animals shade;shade
6501fa22f5070cd868ef3555;tree;Bare during winter;winter
6501fa22f5070cd868ef3555;tree;Fun to climb;climbing
656083eb366411e4a862f58c;tree;Many kinds of trees are part of nature;nature
656083eb366411e4a862f58c;tree;Trees provide homes for animals in nature.;habitat
656083eb366411e4a862f58c;tree;A dead tree can feed nature around it.;decomposition
656083eb366411e4a862f58c;tree;Trees turning colors adds vibrancy to nature.;seasonal change
656083eb366411e4a862f58c;tree;More trees should be planted to help preserve nature;conservation
656083eb366411e4a862f58c;tree;"A tree can ""speak"" to other trees in the nature nearby";talk
65cb7daf7a0c6cb131efe491;tree;oxygen;oxygen
65cb7daf7a0c6cb131efe491;tree;beautiful;beauty
65cb7daf7a0c6cb131efe491;tree;shade;shade
65cb7daf7a0c6cb131efe491;tree;offers shelter from the blazing sun;shelter
65cb7daf7a0c6cb131efe491;tree;is everywhere;ubiquitous
65cb7daf7a0c6cb131efe491;tree;grows very tall;tall
660c0b7feec9d15f01e4fec4;tree;bark;bark
660c0b7feec9d15f01e4fec4;tree;leaves;leaves
660c0b7feec9d15f01e4fec4;tree;green, orange, yellow;seasonal change
660c0b7feec9d15f01e4fec4;tree;bare tree;bare
660c0b7feec9d15f01e4fec4;tree;full bloom;bloom
660c0b7feec9d15f01e4fec4;tree;large;size
660f47622d59323a7b9d0aef;tree;Oxygen;oxygen
660f47622d59323a7b9d0aef;tree;Shade;shade
660f47622d59323a7b9d0aef;tree;Wood;wood
660f47622d59323a7b9d0aef;tree;Habitats for multiple animals and birds in the wild.;habitat
660f47622d59323a7b9d0aef;tree;Used as bridges to cross rivers in forests;bridge
660f47622d59323a7b9d0aef;tree;Used to build houses;build
66294cab168fcf0983e95f42;tree;has flowers or leaves;leaves
66294cab168fcf0983e95f42;tree;make up a forest;forest
66294cab168fcf0983e95f42;tree;trunks have roots that obtain nutrients;roots
66294cab168fcf0983e95f42;tree;need rain to grow;water absorption
66294cab168fcf0983e95f42;tree;provide shade;shade
66294cab168fcf0983e95f42;tree;many different species;diversity
663bb0d5572a24c8014255e0;tree;they produce leaves;leaves
663bb0d5572a24c8014255e0;tree;they play a part in air quality;air quality
663bb0d5572a24c8014255e0;tree;some produce food for consumption;food source
663bb0d5572a24c8014255e0;tree;they live for many years;age
663bb0d5572a24c8014255e0;tree;they can reproduce;reproduction
663bb0d5572a24c8014255e0;tree;they have bark;bark
663f1b06f604d9297d8d9d17;tree;Different colored leaves;seasonal change
663f1b06f604d9297d8d9d17;tree;Season change, losing leaves;seasonal change
663f1b06f604d9297d8d9d17;tree;Squirrels homes;habitat
663f1b06f604d9297d8d9d17;tree;Tall, can turn white;tall
663f1b06f604d9297d8d9d17;tree;Acorns or other types like Walnut;fruit
663f1b06f604d9297d8d9d17;tree;Different leaf shapes like pine, maple, etc.;leaves
66659e3342b581f199e47a4d;tree;photosynthesis;photosynthesis
66659e3342b581f199e47a4d;tree;root system;roots
66659e3342b581f199e47a4d;tree;trunks and branch;trunk
66659e3342b581f199e47a4d;tree;diversity of species;diversity
66659e3342b581f199e47a4d;tree;ecological role;ecological role
66659e3342b581f199e47a4d;tree;air purification;air purification
6676a7163e8ac376937ab791;tree;Natural;nature
6676a7163e8ac376937ab791;tree;Medicinal;medicine
6676a7163e8ac376937ab791;tree;Sheltering;shelter
6676a7163e8ac376937ab791;tree;Shade giver;shade
6676a7163e8ac376937ab791;tree;Deep rooted;roots
6676a7163e8ac376937ab791;tree;Thick bark;bark
66844cc133a4d360bca29862;tree;Photosynthesis;photosynthesis
66844cc133a4d360bca29862;tree;Bark;bark
66844cc133a4d360bca29862;tree;Branches;branches
66844cc133a4d360bca29862;tree;Leaves;leaves
66844cc133a4d360bca29862;tree;Roots;roots
66844cc133a4d360bca29862;tree;Growth rings;growth
6690658efa35318b0683ce00;tree;tall;tall
6690658efa35318b0683ce00;tree;provides shelter for animals;habitat
6690658efa35318b0683ce00;tree;green;green
6690658efa35318b0683ce00;tree;majestic;majestic
6690658efa35318b0683ce00;tree;necessary for clean air to breathe;air purification
6690658efa35318b0683ce00;tree;thousands of varieties;diversity
669136cff0507cfbfa7db59c;tree;They have leaves;leaves
669136cff0507cfbfa7db59c;tree;they grow upward;growth
669136cff0507cfbfa7db59c;tree;they make our environment beautiful;beauty
669136cff0507cfbfa7db59c;tree;they have roots;roots
669136cff0507cfbfa7db59c;tree;used as herbs and medicine;medicine
669136cff0507cfbfa7db59c;tree;they clean the carbon dioxide and give us oxygen i;oxygen
66b635dca3342be8bcf8a928;tree;leaves;leaves
66b635dca3342be8bcf8a928;tree;roots;roots
66b635dca3342be8bcf8a928;tree;photosynthesis;photosynthesis
66b635dca3342be8bcf8a928;tree;growth;growth
66b635dca3342be8bcf8a928;tree;reproduction;reproduction
66b635dca3342be8bcf8a928;tree;can regrow after being cut;regrowth
66bce9c6697172946d3ec031;tree;Clean air;air purification
66bce9c6697172946d3ec031;tree;Natural shade;shade
66bce9c6697172946d3ec031;tree;Shelter for animals;habitat
66bce9c6697172946d3ec031;tree;Beautiful;beauty
66bce9c6697172946d3ec031;tree;Large and strong;size
66bce9c6697172946d3ec031;tree;Can provide food for humans and animals;food source
66be73fb77e4690f2ba1e7ee;tree;Sap, maple, leaves, shade;leaves
66be73fb77e4690f2ba1e7ee;tree;Fall, age, roots;seasonal change
66be73fb77e4690f2ba1e7ee;tree;Branch, stem, yard;branches
66be73fb77e4690f2ba1e7ee;tree;Forest, water, sunlight;forest
66be73fb77e4690f2ba1e7ee;tree;Carbon monoxide, disease;pollution
66be73fb77e4690f2ba1e7ee;tree;Paper, wood, houses, timber;resources
66c4b8e02c143fb187f32b91;tree;made of wood;wood
66c4b8e02c143fb187f32b91;tree;they create oxygen for the planet;oxygen
66c4b8e02c143fb187f32b91;tree;a way to store carbon from the atmosphere;carbon storage
66c4b8e02c143fb187f32b91;tree;majestic;majestic
66c4b8e02c143fb187f32b91;tree;they can be ancient;age
66c4b8e02c143fb187f32b91;tree;peaceful and calming to the soul;calm
66cb3c445f437327d8953c0b;tree;life;life
66cb3c445f437327d8953c0b;tree;peace;peace
66cb3c445f437327d8953c0b;tree;green;green
66cb3c445f437327d8953c0b;tree;health;health
66cb3c445f437327d8953c0b;tree;life;life
66cb3c445f437327d8953c0b;tree;dominance;dominance
560379c9e372c00011bd4a90;water;a powerful force;power
560379c9e372c00011bd4a90;water;Rivers, glaciers, and rainfall;water cycle
560379c9e372c00011bd4a90;water;Water bodies, particularly oceans;water bodies
560379c9e372c00011bd4a90;water;regulating the Earth's climate;climate regulation
560379c9e372c00011bd4a90;water;influences weather patterns;weather influence
560379c9e372c00011bd4a90;water;Water Cycle;water cycle
59d52d7821977e0001d63082;water;clean;clean
59d52d7821977e0001d63082;water;clear;clear
59d52d7821977e0001d63082;water;cold;cold
59d52d7821977e0001d63082;water;glistening;glistening
59d52d7821977e0001d63082;water;rushing;flow
59d52d7821977e0001d63082;water;rising;rising
5dd405ab80123f3eaae9af80;water;Water is necessary to life on earth.;life essential
5dd405ab80123f3eaae9af80;water;The majority of water on earth is salty.;saltwater
5dd405ab80123f3eaae9af80;water;Water flows downhill.;flow
5dd405ab80123f3eaae9af80;water;Water can freeze into ice.;freezing
