ID;Concepto;respuesta;Code
65bdfc6f682b5c9af4b633b1;politics;Laws are applied equally to all, including those in power;rule of law
65bdfc6f682b5c9af4b633b1;politics;Power is divided among branches of government to prevent abuse;checks and balances
663f1b06f604d9297d8d9d17;politics;Lying from politicians;dishonesty
663f1b06f604d9297d8d9d17;politics;Party lines, less variety of choice;limited choice
663f1b06f604d9297d8d9d17;politics;Biased media or leaning media;media bias
663f1b06f604d9297d8d9d17;politics;Unclear views or standpoints, no clear answers at times;uncertainty
663f1b06f604d9297d8d9d17;politics;Can make the importance of democracy non existent;straying
663f1b06f604d9297d8d9d17;politics;Many politicians forget about democracy;neglect of democracy
663f558889f2441837da5833;politics;Involves competition for power and representation;competition
663f558889f2441837da5833;politics;Evolves through elections, reforms, and social change;evolution
663f558889f2441837da5833;politics;Centers around governance and decision-making;governance
663f558889f2441837da5833;politics;Requires accountability, transparency, and ethics;accountability
663f558889f2441837da5833;politics;Includes political parties, ideologies, and interests;political parties
663f558889f2441837da5833;politics;Addresses social, economic, and environmental issues;socioeconomic issues
66686fb41f69d46386c65fce;politics;Fair;fairness
66686fb41f69d46386c65fce;politics;Informative;information
66686fb41f69d46386c65fce;politics;Discussion;discussion
66686fb41f69d46386c65fce;politics;Debate;debate
66686fb41f69d46386c65fce;politics;Morals;morality
66686fb41f69d46386c65fce;politics;Philosophy;philosophy
6670c1f3b2f38a44e95e40e9;politics;tied together;common fate
6670c1f3b2f38a44e95e40e9;politics;democracy is a form of politics;democracy
6670c1f3b2f38a44e95e40e9;politics;must be upheld;democracy protection
6670c1f3b2f38a44e95e40e9;politics;can be subjective;subjectivity
6670c1f3b2f38a44e95e40e9;politics;can be polarized;polarization
6670c1f3b2f38a44e95e40e9;politics;often a hot topic;controversy
6672e829cad8cb996c7fb2f5;politics;confusing;confusion
6672e829cad8cb996c7fb2f5;politics;anxiety inducing;negative emotion
6672e829cad8cb996c7fb2f5;politics;should be fair but often is not;injustice
6672e829cad8cb996c7fb2f5;politics;corrupt;corruption
6672e829cad8cb996c7fb2f5;politics;voters;voters
6672e829cad8cb996c7fb2f5;politics;America;America
6683c3090fada48d73372b3f;politics;Citizen Participation;citizen participation
6683c3090fada48d73372b3f;politics;Policy Making;policy making
6683c3090fada48d73372b3f;politics;Checks and Balances;checks and balances
6683c3090fada48d73372b3f;politics;Constituent Representation;representation
6683c3090fada48d73372b3f;politics;Political Campaigning;political campaigning
6683c3090fada48d73372b3f;politics;Freedom of the Press;press freedom
66a1b8558cf45402c2231f1d;politics;Differences of opinions;differences
66a1b8558cf45402c2231f1d;politics;Leveraging positions to promote an agenda;agenda promotion
66a1b8558cf45402c2231f1d;politics;Dirty;dirty politics
66a1b8558cf45402c2231f1d;politics;Can be righteous depending on the circumstance;situational righteousness
66a1b8558cf45402c2231f1d;politics;Conflicting parties;conflict
66a1b8558cf45402c2231f1d;politics;Division;divided
66a94c224273fab59f0b2c71;politics;Leaders are chosen through elections.;elections
66a94c224273fab59f0b2c71;politics;Citizens engage in voting and campaigning.;citizen engagement
66a94c224273fab59f0b2c71;politics;Diverse viewpoints are openly discussed and debated.;public discourse
66a94c224273fab59f0b2c71;politics;Parties organize to represent different interests and viewpoints.;political parties
66a94c224273fab59f0b2c71;politics;Government actions are based on established laws.;rule of law
66a94c224273fab59f0b2c71;politics;Government actions and decisions are open to public scrutiny.;transparency
66ae4e1667d582012b15e0e9;politics;collective;collective
66ae4e1667d582012b15e0e9;politics;divisive;divided
66ae4e1667d582012b15e0e9;politics;contested;contestation
66ae4e1667d582012b15e0e9;politics;elite;elite
66ae4e1667d582012b15e0e9;politics;non-inclusive;exclusion
66ae4e1667d582012b15e0e9;politics;Emotional;emotional
66b38dfd2ee8833d736e4eb4;politics;voice of people;public voice
66b38dfd2ee8833d736e4eb4;politics;corruption;corruption
66b38dfd2ee8833d736e4eb4;politics;elections;elections
66b38dfd2ee8833d736e4eb4;politics;propaganda;propaganda
66b38dfd2ee8833d736e4eb4;politics;manipulation;manipulation
66b38dfd2ee8833d736e4eb4;politics;poeple;people
66be73fb77e4690f2ba1e7ee;politics;Democrat, republican, independent,;political parties
66be73fb77e4690f2ba1e7ee;politics;Vote, election, electoral college;elections
66be73fb77e4690f2ba1e7ee;politics;President, senators, House members, congress;government structure
66be73fb77e4690f2ba1e7ee;politics;Supreme court, laws, bills;legal system
66be73fb77e4690f2ba1e7ee;politics;Three branches, legislative, executive, judicial;government structure
66be73fb77e4690f2ba1e7ee;politics;Law and order, constitution, amenments;rule of law
66c4ef5e494f7f3b8fb3e78a;politics;Elections;elections
66c4ef5e494f7f3b8fb3e78a;politics;Media Bias;media bias
66c4ef5e494f7f3b8fb3e78a;politics;Debates;debates
66c4ef5e494f7f3b8fb3e78a;politics;Lobbying;lobbying
66c4ef5e494f7f3b8fb3e78a;politics;Negotiation;negotiation
66c4ef5e494f7f3b8fb3e78a;politics;Sometimes people bend the truth.;dishonesty
66c8d703a9dde9cf7ab92edf;politics;association;association
66c8d703a9dde9cf7ab92edf;politics;consent of the governed;consent of the governed
66c8d703a9dde9cf7ab92edf;politics;voting rights;voting rights
66c8d703a9dde9cf7ab92edf;politics;freedom of assembly;freedom of assembly
66c8d703a9dde9cf7ab92edf;politics;personal property;property rights
66c8d703a9dde9cf7ab92edf;politics;freedom of religion and speech;civil rights
66cb97897f96f55dc61a0213;politics;Debates;debates
66cb97897f96f55dc61a0213;politics;Dialogues;dialogues
66cb97897f96f55dc61a0213;politics;openly ensure public scrutiny and trust;transparency
66cb97897f96f55dc61a0213;politics;Groups representing a wide range of viewpoints;diversity
66cb97897f96f55dc61a0213;politics;policy making;policy making
66cb97897f96f55dc61a0213;politics;Lies and deceptions sometimes to public;dishonesty
66cc8c5018e31d14f4cc6cf9;politics;ideology;ideology
66cc8c5018e31d14f4cc6cf9;politics;parties;political parties
66cc8c5018e31d14f4cc6cf9;politics;different views on topics;differences
66cc8c5018e31d14f4cc6cf9;politics;elections;elections
66cc8c5018e31d14f4cc6cf9;politics;rule of law;rule of law
66cc8c5018e31d14f4cc6cf9;politics;political participation;citizen participation
59d52d7821977e0001d63082;president;elected;elected
59d52d7821977e0001d63082;president;universal;universal
59d52d7821977e0001d63082;president;checked and balanced;checks and balances
59d52d7821977e0001d63082;president;impeachable;impeachable
59d52d7821977e0001d63082;president;unimpaeachable;unimpeachable
59d52d7821977e0001d63082;president;seen;visible
5c3a865019ceb400010c914a;president;power;power
5c3a865019ceb400010c914a;president;leader;leader
5c3a865019ceb400010c914a;president;liar;deception
5c3a865019ceb400010c914a;president;charisma;charismatic
5c3a865019ceb400010c914a;president;speech;public speaking
5c3a865019ceb400010c914a;president;top;highest authority
5c952f252e2e320019b1aa7b;president;Elected Position;elected
5c952f252e2e320019b1aa7b;president;Head of State;head of state
5c952f252e2e320019b1aa7b;president;Head of Government;head of state
5c952f252e2e320019b1aa7b;president;Term Limits;term limits
5c952f252e2e320019b1aa7b;president;Executive Powers;executive powers
5c952f252e2e320019b1aa7b;president;Accountability;accountability
60ff3613da8baf747efb64d4;president;Leader;leader
60ff3613da8baf747efb64d4;president;Chosen by citizens;elected
60ff3613da8baf747efb64d4;president;Supposed to have the people's interest in mind;public interest
60ff3613da8baf747efb64d4;president;Often not the sole individual in power;shared power
60ff3613da8baf747efb64d4;president;Influenced by others;influenced
60ff3613da8baf747efb64d4;president;Highest authority;highest authority
61bb370140db417c1a138984;president;A father of the nation;national leader
61bb370140db417c1a138984;president;President can make the country peace;peaceful leadership
61bb370140db417c1a138984;president;He/she is head of state;head of state
61bb370140db417c1a138984;president;The President has the authority to reject bills;veto power
61bb370140db417c1a138984;president;The President represents the country in foreign affair;foreign policy leadership
61bb370140db417c1a138984;president;The President can issue executive orders;executive orders
62aa325191aac4ab446f13e6;president;leader;leader
62aa325191aac4ab446f13e6;president;charismatic;charismatic
62aa325191aac4ab446f13e6;president;powerful;powerful
62aa325191aac4ab446f13e6;president;war criminal;war criminal
62aa325191aac4ab446f13e6;president;firm with their words;firm
62aa325191aac4ab446f13e6;president;family guy;family-oriented
633123ac6586455bafd87628;president;The president is the leader of a country;leader
633123ac6586455bafd87628;president;A president is the top level of command within the government.;highest authority
633123ac6586455bafd87628;president;The president is voted in by the people.;elected
633123ac6586455bafd87628;president;"The president is of a political party; most countries have multiple parties with different ideologies.";party leader
633123ac6586455bafd87628;president;Presidents have limited terms set by the constitution of the country they reside.;term limits
633123ac6586455bafd87628;president;Presidents help draft bills that form the laws of the country;legislative role
63e5257dc5aceb22cee2ddf1;president;A strong and charismatic leader;charismatic leader
63e5257dc5aceb22cee2ddf1;president;A leader who is loved and respected.;respected
63e5257dc5aceb22cee2ddf1;president;A person with solid character;strong character
63e5257dc5aceb22cee2ddf1;president;A leader who can be trusted to act with integrity.;trustworthy
63e5257dc5aceb22cee2ddf1;president;A person that is faithful to their country.;loyal
63e5257dc5aceb22cee2ddf1;president;Loyalty;loyalty
64bdfd7695f5559fff6d6817;president;non-discriminatory;fairness
64bdfd7695f5559fff6d6817;president;Leader;leader
64bdfd7695f5559fff6d6817;president;trustworthy;trustworthy
64bdfd7695f5559fff6d6817;president;Accountable;accountability
64bdfd7695f5559fff6d6817;president;morally right;ethical
64bdfd7695f5559fff6d6817;president;fair and balanced;fairness
65bdfc6f682b5c9af4b633b1;president;Serves as the ceremonial leader of the country;ceremonial leader
65bdfc6f682b5c9af4b633b1;president;Holds the highest executive authority, overseeing the implementation of laws and policies;executive authority
65bdfc6f682b5c9af4b633b1;president;Leads the nation's military forces;commander in chief
65bdfc6f682b5c9af4b633b1;president;Typically elected by the people or an electoral body;elected
65bdfc6f682b5c9af4b633b1;president;Plays a key role in shaping national policies and setting the government’s agenda;policy-making
65bdfc6f682b5c9af4b633b1;president;Often subject to term limits, restricting the number of consecutive terms they can serve;term limits
663a6faaa98b09578f6ba791;president;represents the people;representation
663a6faaa98b09578f6ba791;president;leads the country;leader
663a6faaa98b09578f6ba791;president;has good relationships with other countries;diplomatic
663a6faaa98b09578f6ba791;president;prevents war;peacekeeper
663a6faaa98b09578f6ba791;president;improves the life of the peole;social improvement
663a6faaa98b09578f6ba791;president;improves economy;economic improvement
663ba8cfb0cabd4cfa5bf598;president;elected position;elected
663ba8cfb0cabd4cfa5bf598;president;public accountability;accountability
663ba8cfb0cabd4cfa5bf598;president;has a role in policy making;policy-making
663ba8cfb0cabd4cfa5bf598;president;limited term in government;term limits
663ba8cfb0cabd4cfa5bf598;president;commander in chief of armed forces;commander in chief
663ba8cfb0cabd4cfa5bf598;president;veto power;veto power
664252d4a599b06b914bfcd8;president;leather of the nation;leader
664252d4a599b06b914bfcd8;president;elected;elected
664252d4a599b06b914bfcd8;president;serves 1 to 2 terms;term limits
664252d4a599b06b914bfcd8;president;the person who leads the direction of the government;leader
664252d4a599b06b914bfcd8;president;not above the law;accountability
664252d4a599b06b914bfcd8;president;accountable to the public;public accountability
6649b007a05647e27f62b71f;president;Right to lead;leadership
6649b007a05647e27f62b71f;president;Right to understand the people perspective;public interest
6649b007a05647e27f62b71f;president;Protect the right of the people;rights protection
6649b007a05647e27f62b71f;president;Over sees the affairs of a country;governance
6649b007a05647e27f62b71f;president;He is the military Head of state;commander in chief
6649b007a05647e27f62b71f;president;Most protected individual in a country;protected
664a4648a07bac3059d69442;president;Broken promises;untrustworthy
664a4648a07bac3059d69442;president;incompetent;incompetent
664a4648a07bac3059d69442;president;Absolute authority;absolute power
664a4648a07bac3059d69442;president;most powerful person in the world;powerful
664a4648a07bac3059d69442;president;protected;protected
664a4648a07bac3059d69442;president;older man;older man
664d1b368228bb6de28e1808;president;serves the country;service
664d1b368228bb6de28e1808;president;serves the people;public service
664d1b368228bb6de28e1808;president;the figurehead of the country;figurehead
664d1b368228bb6de28e1808;president;has the interest of the people in mind;public interest
664d1b368228bb6de28e1808;president;cares about the people of the country;compassionate
664d1b368228bb6de28e1808;president;a good leader;good leader
665fc8123159edac3b65bd62;president;powerful;powerful
665fc8123159edac3b65bd62;president;figure head;figurehead
665fc8123159edac3b65bd62;president;executive branch;executive branch
665fc8123159edac3b65bd62;president;rules in tandem with the other branches;separation of powers
665fc8123159edac3b65bd62;president;all US citizens;citizenship
665fc8123159edac3b65bd62;president;political;political
667829b2f9e8b9279fe737e9;president;leader;leader
667829b2f9e8b9279fe737e9;president;elected by the people;elected
667829b2f9e8b9279fe737e9;president;works with leaders of other countries;diplomatic
667829b2f9e8b9279fe737e9;president;looks out for the greater good of all people;public interest
667829b2f9e8b9279fe737e9;president;has to make hard choices;decision-making
667829b2f9e8b9279fe737e9;president;heavy responsibility for a lot of big issues;responsibility
6683c3090fada48d73372b3f;president;Executive Powers;executive powers
6683c3090fada48d73372b3f;president;Legislative Role;legislative role
6683c3090fada48d73372b3f;president;Appointment Powers;appointment powers
6683c3090fada48d73372b3f;president;Foreign Policy Leadership;foreign policy leadership
6683c3090fada48d73372b3f;president;Symbolic Leadership;ceremonial leadership
6683c3090fada48d73372b3f;president;Checks and Balances;checks and balances
6690658efa35318b0683ce00;president;leader of the free world;leader
6690658efa35318b0683ce00;president;elected to oversee the implementation of laws;governance
6690658efa35318b0683ce00;president;head of a political party;party leader
6690658efa35318b0683ce00;president;has integrity;integrity
6690658efa35318b0683ce00;president;highly educated;educated
6690658efa35318b0683ce00;president;a great leader;great leader
66b38dfd2ee8833d736e4eb4;president;figurehead;figurehead
66b38dfd2ee8833d736e4eb4;president;makes laws;legislative role
66b38dfd2ee8833d736e4eb4;president;elected by people;elected
66b38dfd2ee8833d736e4eb4;president;represents country;representation
66b38dfd2ee8833d736e4eb4;president;works for the people;public service
66b38dfd2ee8833d736e4eb4;president;leader of country;leader
66b8a7b81de82a46557b0943;president;The president is the head of states;head of state
66b8a7b81de82a46557b0943;president;The president have veto power;veto power
66b8a7b81de82a46557b0943;president;The president is the commander in chief;commander in chief
66b8a7b81de82a46557b0943;president;Has separations of powers;separation of powers
66b8a7b81de82a46557b0943;president;The president has executive authority;executive powers
66b8a7b81de82a46557b0943;president;His terms are often limited;term limits
560379c9e372c00011bd4a90;republic;Elections are held regularly to allow citizens to choose their representatives and hold them accountable;elections
560379c9e372c00011bd4a90;republic;the rights of minorities are protected to prevent oppression by the majority;minority rights
560379c9e372c00011bd4a90;republic;Citizens have fundamental rights, such as, the right to vote, freedom of speech;citizen rights
560379c9e372c00011bd4a90;republic;Separation of Powers;separation of powers
560379c9e372c00011bd4a90;republic;to protect the rights of individuals and limit the powers of the government;individual rights
560379c9e372c00011bd4a90;republic;Citizens elect representatives who make decisions on their behalf;representative democracy
5fb9eb323531776e460fe5e0;republic;It contains people;people
5fb9eb323531776e460fe5e0;republic;It contains states;states
5fb9eb323531776e460fe5e0;republic;It's part of government;government
5fb9eb323531776e460fe5e0;republic;It's when people have the power;people's power
5fb9eb323531776e460fe5e0;republic;It contains representatives;representation
5fb9eb323531776e460fe5e0;republic;There would be an elected president;elected president
60f764081e56258bdc779cc4;republic;People take care of themselves instead of everybody taking care of everybody;self-reliance
60f764081e56258bdc779cc4;republic;Absolutely insane in the United States right now;social unrest
60f764081e56258bdc779cc4;republic;Wealthy get wealthier, poor get poorer;economic inequality
60f764081e56258bdc779cc4;republic;Supports my right to bear arms;gun rights
60f764081e56258bdc779cc4;republic;Doesn't care about the environment;anti-environment
60f764081e56258bdc779cc4;republic;Lower taxes;lower taxes
632e2c66680515d1715945a7;republic;freedom of speach;freedom of speech
632e2c66680515d1715945a7;republic;what the country was founded on;foundational principles
632e2c66680515d1715945a7;republic;under God;patriotic values
632e2c66680515d1715945a7;republic;ruled by repersentatives;representative democracy
632e2c66680515d1715945a7;republic;power to the people;people's power
632e2c66680515d1715945a7;republic;limited office holdings;term limits
633123ac6586455bafd87628;republic;A republic is a form of government where the power is placed on the people and they're elected officals.;republic
633123ac6586455bafd87628;republic;Our country, the US, is considered a republic.;America
633123ac6586455bafd87628;republic;A lot of democratic movements in the world have moved towards republics.;democracy
633123ac6586455bafd87628;republic;A republic is designed to provide more freedoms for the people;freedom
633123ac6586455bafd87628;republic;The concept of a republic has been around for a long time;long history
633123ac6586455bafd87628;republic;A republic has a voting and election system;elections
64de1dc625bd889292e88fb2;republic;people in power;people's power
64de1dc625bd889292e88fb2;republic;Requires elections;elections
64de1dc625bd889292e88fb2;republic;large government;large government
64de1dc625bd889292e88fb2;republic;difficult choices;decision-making
64de1dc625bd889292e88fb2;republic;constitution;constitution
64de1dc625bd889292e88fb2;republic;a large political unit;politics
656083eb366411e4a862f58c;republic;representatives;representation
656083eb366411e4a862f58c;republic;chosen by the people;elected
656083eb366411e4a862f58c;republic;doesn't always do real work;inefficiency
656083eb366411e4a862f58c;republic;overpaid;overpaid
656083eb366411e4a862f58c;republic;too much time off;lazy officials
656083eb366411e4a862f58c;republic;needs to serve better;public service
65cb7daf7a0c6cb131efe491;republic;freedom;freedom
65cb7daf7a0c6cb131efe491;republic;equality;equality
65cb7daf7a0c6cb131efe491;republic;decisions made by people of the country;people's power
65cb7daf7a0c6cb131efe491;republic;democracy;democracy
65cb7daf7a0c6cb131efe491;republic;rights;rights
65cb7daf7a0c6cb131efe491;republic;war;war
65ce5d8d0219b79ced7729cd;republic;a poltical party;political party
65ce5d8d0219b79ced7729cd;republic;red;Republican party
65ce5d8d0219b79ced7729cd;republic;rural areas;rural areas
65ce5d8d0219b79ced7729cd;republic;dont like taxes;anti-tax
65ce5d8d0219b79ced7729cd;republic;mostly caucasians;demographic
65ce5d8d0219b79ced7729cd;republic;trump;Donald Trump
662e50cf3365a5b0f91e89e5;republic;The people's choice;people's choice
662e50cf3365a5b0f91e89e5;republic;Having Options;choice
662e50cf3365a5b0f91e89e5;republic;Being told accurate information;transparency
662e50cf3365a5b0f91e89e5;republic;Supporting Officials;supporting officials
662e50cf3365a5b0f91e89e5;republic;Campaigning for your candidate;campaigning
662e50cf3365a5b0f91e89e5;republic;Voting;voting
66460c94a036f2e37950994d;republic;elect or appoint head of state;elected president
66460c94a036f2e37950994d;republic;separating of power;separation of powers
66460c94a036f2e37950994d;republic;protecting rights;rights protection
66460c94a036f2e37950994d;republic;accountable;accountability
66460c94a036f2e37950994d;republic;public participation;public participation
66460c94a036f2e37950994d;republic;peoples will;people's power
664d1b368228bb6de28e1808;republic;power is held by the people;people's power
664d1b368228bb6de28e1808;republic;people vote for their leaders;elections
664d1b368228bb6de28e1808;republic;government power is derived from its people;people's power
664d1b368228bb6de28e1808;republic;leader represents the people;representation
664d1b368228bb6de28e1808;republic;power is not held by a monarch;no monarchy
664d1b368228bb6de28e1808;republic;equality between its members;equality
6667f51b2d41bb1d4f8be618;republic;Limited government intervention;limited government
6667f51b2d41bb1d4f8be618;republic;Patriotic values;patriotism
6667f51b2d41bb1d4f8be618;republic;Pro-business policies;pro-business
6667f51b2d41bb1d4f8be618;republic;Traditional values;traditional values
6667f51b2d41bb1d4f8be618;republic;Respect for flag and institution;national respect
6667f51b2d41bb1d4f8be618;republic;Encouraging business growth;business growth
66686fb41f69d46386c65fce;republic;proportional;proportionality
66686fb41f69d46386c65fce;republic;disproportionate;disproportionate
66686fb41f69d46386c65fce;republic;representative;representation
66686fb41f69d46386c65fce;republic;legislators;legislators
66686fb41f69d46386c65fce;republic;Greek based;Greek origin
66686fb41f69d46386c65fce;republic;money;money
6670c1f3b2f38a44e95e40e9;republic;power from the people;people's power
6670c1f3b2f38a44e95e40e9;republic;must hold elections;elections
6670c1f3b2f38a44e95e40e9;republic;many countires consider themselves republics;many countries
6670c1f3b2f38a44e95e40e9;republic;commonly associated with democracy;democracy
6670c1f3b2f38a44e95e40e9;republic;closly tied;closely tied
6670c1f3b2f38a44e95e40e9;republic;mambers should all be equal;equality
6676a7163e8ac376937ab791;republic;Head of State;head of state
6676a7163e8ac376937ab791;republic;Representative government;representative democracy
6676a7163e8ac376937ab791;republic;Elected officials;elected officials
6676a7163e8ac376937ab791;republic;Accountability;accountability
6676a7163e8ac376937ab791;republic;Rule of law;rule of law
6676a7163e8ac376937ab791;republic;President;president
6679905506808a522a2451f2;republic;state;state
6679905506808a522a2451f2;republic;government;government
6679905506808a522a2451f2;republic;representation;representation
6679905506808a522a2451f2;republic;people;people
6679905506808a522a2451f2;republic;america;America
6679905506808a522a2451f2;republic;people's power;people's power
669136cff0507cfbfa7db59c;republic;rule of law;rule of law
669136cff0507cfbfa7db59c;republic;separation of power;separation of powers
669136cff0507cfbfa7db59c;republic;legal equalities;equality under law
669136cff0507cfbfa7db59c;republic;independence of the judiciary;judiciary
669136cff0507cfbfa7db59c;republic;Elected head of state;elected president
669136cff0507cfbfa7db59c;republic;checks and balances;checks and balances
66a1b8558cf45402c2231f1d;republic;A political party;political party
66a1b8558cf45402c2231f1d;republic;Freedom of speech;freedom of speech
66a1b8558cf45402c2231f1d;republic;A collective group;group
66a1b8558cf45402c2231f1d;republic;A position with similar views;aligned views
66a1b8558cf45402c2231f1d;republic;A common goal for a group of people;common goal
66a1b8558cf45402c2231f1d;republic;Listens to the voice of the people;public listening
66b635dca3342be8bcf8a928;republic;Rule of law;rule of law
66b635dca3342be8bcf8a928;republic;separation of powers;separation of powers
66b635dca3342be8bcf8a928;republic;Constitution;constitution
66b635dca3342be8bcf8a928;republic;citizenship and participation;citizenship
66b635dca3342be8bcf8a928;republic;sovereignty of the people;people's sovereignty
66b635dca3342be8bcf8a928;republic;elected representatives;elected officials
66c4ef5e494f7f3b8fb3e78a;republic;Representatives elected by the people.;elected officials
66c4ef5e494f7f3b8fb3e78a;republic;Not a direct democracy.;representative democracy
66c4ef5e494f7f3b8fb3e78a;republic;Decisions in a republic are not made directly by voters.;indirect decision-making
66c4ef5e494f7f3b8fb3e78a;republic;Voters vote for representatives that will make the decisions they want and not directly.;indirect decision-making
66c4ef5e494f7f3b8fb3e78a;republic;The law applies to all citizens equally.;equality under law
66c4ef5e494f7f3b8fb3e78a;republic;Constitutions are a framework for Republics.;constitution
59d52d7821977e0001d63082;republican;believer;christian
59d52d7821977e0001d63082;republican;bully;bully
59d52d7821977e0001d63082;republican;liar;deception
59d52d7821977e0001d63082;republican;stalwart;loyal
59d52d7821977e0001d63082;republican;Fox News viewer;conservative media
59d52d7821977e0001d63082;republican;dupe;gullible
5ddcd77f23f9f1c2c45d6c18;republican;A political party that used to have some ethical members;unethical
5ddcd77f23f9f1c2c45d6c18;republican;today very much anti-democracy;anti-democracy
5ddcd77f23f9f1c2c45d6c18;republican;Easier to bribe;corrupt
5ddcd77f23f9f1c2c45d6c18;republican;more likely to exhibit moral hypocrisy;moral hypocrisy
5ddcd77f23f9f1c2c45d6c18;republican;sadly no longer today to have any connection to Abraham Lincoln;anti-Lincoln
5ddcd77f23f9f1c2c45d6c18;republican;a scourge on the United States;harmful
5fb9eb323531776e460fe5e0;republican;Following the constitution;constitutional
5fb9eb323531776e460fe5e0;republican;Freedom of speech;freedom of speech
5fb9eb323531776e460fe5e0;republican;Right to bare arms;gun rights
5fb9eb323531776e460fe5e0;republican;Putting your country first;nationalism
5fb9eb323531776e460fe5e0;republican;fighting for your country;national defense
5fb9eb323531776e460fe5e0;republican;Sometimes they believe in God;christian
60ff3613da8baf747efb64d4;republican;Conservative;conservative
60ff3613da8baf747efb64d4;republican;Small government;small government
60ff3613da8baf747efb64d4;republican;Traditional;traditional values
60ff3613da8baf747efb64d4;republican;Socially unaware;socially unaware
60ff3613da8baf747efb64d4;republican;Economically focused;economically focused
60ff3613da8baf747efb64d4;republican;Loyal;loyal
63af5c586c05eee8c3d03730;republican;Conservative;conservative
63af5c586c05eee8c3d03730;republican;Male;male
63af5c586c05eee8c3d03730;republican;Believes in individual hard work;individualism
63af5c586c05eee8c3d03730;republican;Dislikes what it perceives as government handouts;anti-welfare
63af5c586c05eee8c3d03730;republican;Rigid;rigid
63af5c586c05eee8c3d03730;republican;Believes in democracy;pro-democracy
64de1dc625bd889292e88fb2;republican;right wing;right-wing
64de1dc625bd889292e88fb2;republican;usually religious;christian
64de1dc625bd889292e88fb2;republican;opposes democrats;opposes democrats
64de1dc625bd889292e88fb2;republican;Considered the right;right-wing
64de1dc625bd889292e88fb2;republican;usually anti abortion;anti-abortion
64de1dc625bd889292e88fb2;republican;usually church going;christian
660c0b7feec9d15f01e4fec4;republican;loud;vocal
660c0b7feec9d15f01e4fec4;republican;unwilling to listen;close-minded
660c0b7feec9d15f01e4fec4;republican;harmful;harmful
660c0b7feec9d15f01e4fec4;republican;financial focused;economically focused
660c0b7feec9d15f01e4fec4;republican;red;Republican
660c0b7feec9d15f01e4fec4;republican;togetherness;unity
662e50cf3365a5b0f91e89e5;republican;Proper majority is heard;majority rule
662e50cf3365a5b0f91e89e5;republican;Traditional values;traditional values
662e50cf3365a5b0f91e89e5;republican;Stipulations;restrictions
662e50cf3365a5b0f91e89e5;republican;Logical;logical
662e50cf3365a5b0f91e89e5;republican;Christian values;christian
662e50cf3365a5b0f91e89e5;republican;Create more jobs;job creation
663ba8cfb0cabd4cfa5bf598;republican;separation of power;separation of powers
663ba8cfb0cabd4cfa5bf598;republican;presence of rule of law;rule of law
663ba8cfb0cabd4cfa5bf598;republican;checks and balance;checks and balances
663ba8cfb0cabd4cfa5bf598;republican;representative government;representative democracy
663ba8cfb0cabd4cfa5bf598;republican;protection of human rights;human rights
663ba8cfb0cabd4cfa5bf598;republican;constitutional framework;constitution
663bb0d5572a24c8014255e0;republican;some people prefer a republican form of democracy;republican democracy
663bb0d5572a24c8014255e0;republican;republicans hold different beliefs;varieties
663bb0d5572a24c8014255e0;republican;usually value the rule of the law;rule of law
663bb0d5572a24c8014255e0;republican;wants to protect the rights of citizens;citizen rights
663bb0d5572a24c8014255e0;republican;usually conservative;conservative
663bb0d5572a24c8014255e0;republican;usually favor a strong national defense;strong defense
663f558889f2441837da5833;republican;Represents the people, not a monarch or elite;rule of the people
663f558889f2441837da5833;republican;Can encompass various interpretations, from moderate to libertarian;varieties
663f558889f2441837da5833;republican;Emphasizes individual rights, liberties, and freedoms;individualism
663f558889f2441837da5833;republican;Promotes representative government, not direct democracy;representative democracy
663f558889f2441837da5833;republican;Often associated with conservative or center-right ideologies;center-right
663f558889f2441837da5833;republican;Supports free markets, economic individualism;free market
66460c94a036f2e37950994d;republican;rule of law;rule of law
66460c94a036f2e37950994d;republican;ability to check and balance power;checks and balances
66460c94a036f2e37950994d;republican;Constitutional Framework;constitutional
66460c94a036f2e37950994d;republican;Regular Elections;elections
66460c94a036f2e37950994d;republican;Protection of Rights;rights protection
66460c94a036f2e37950994d;republican;a representative government;representative democracy
6649b007a05647e27f62b71f;republican;Conservative;conservative
6649b007a05647e27f62b71f;republican;Small government;small government
6649b007a05647e27f62b71f;republican;Against abortion;anti-abortion
6649b007a05647e27f62b71f;republican;Prolife;pro-life
6649b007a05647e27f62b71f;republican;Hate migrates;anti-immigration
6649b007a05647e27f62b71f;republican;They hate tax rises;anti-tax
6667f51b2d41bb1d4f8be618;republican;Conservative fiscal policies;conservative fiscal policies
6667f51b2d41bb1d4f8be618;republican;National defense;strong defense
6667f51b2d41bb1d4f8be618;republican;Personal responsibility;individual responsibility
6667f51b2d41bb1d4f8be618;republican;Market principles;free market
6667f51b2d41bb1d4f8be618;republican;State's rights;state's rights
6667f51b2d41bb1d4f8be618;republican;Law and order;law and order
66686fb41f69d46386c65fce;republican;Representation;representation
66686fb41f69d46386c65fce;republican;Lower taxes;lower taxes
66686fb41f69d46386c65fce;republican;Less government involvement;small government
66686fb41f69d46386c65fce;republican;less reglulation;less regulation
66686fb41f69d46386c65fce;republican;State control;state's rights
66686fb41f69d46386c65fce;republican;Less federal overreach;state's rights
6670c1f3b2f38a44e95e40e9;republican;associated with red;Republican
6670c1f3b2f38a44e95e40e9;republican;recently divided on democracy;divided
